"Mês";"Ano";"IBGE2";"População";"População dos 50 + Populosos";"Área Geográfica";"Educação";"Patrimônio Cultural";"Receita Própria";"Cota Mínima";"Mineradores";"Saúde per capita";"VAF";"Esportes";"Turismo";"Penitenciárias";"Recursos Hídricos";"Produção de Alimentos";"Unidades de Conservação (IC i)";"Saneamento";"Mata Seca";"Meio Ambiente";"PSF";"ICMS Solidário";"Índice Mínimo per capita";"Índice de participação";"Compensações";"Valor Líquido + Compensações"
"Março";"2020";10;8775,32978164609;0;14816,5575368102;0;9104,10081823314;12513,2649845401;63473,7789832784;20,2052329914167;8283,18487380747;218860,394681137;0;0;0;14627,2156266574;13632,4395390044;0;0;0;0;3472,99562037475;15065,7354705299;0;382645,176539505;-15,48;382629,696539505
"Março";"2020";20;29175,8738238181;0;30442,2623879159;28170,789297978;8519,03109156054;25159,5920203392;63473,1078699411;0;7798,83564046616;442395,676608841;72,6856629691162;0;2363,45747924899;1595,62096828354;14678,7653645197;0;0;0;0;10418,8767003436;50089,9690482912;0;714354,58742183;1558,57;715913,15742183
"Março";"2020";30;16892,7300560948;0;7891,36014536297;0;8740,61857281673;0;63473,7808540953;0;0;152947,153149055;0;0;1919,30136512674;0;7521,55330225817;0;0;0;0;10418,987168212;29001,9188717548;0;298807,397983743;-19,67;298787,727983743
"Março";"2020";40;5014,65561847068;0;1715,67848909787;22951,7176268377;14110,0055256523;7006,16330258725;63471,5350764954;0;13189,579449646;28153,6647326264;129,215754486648;1825,40344222493;0;0;4692,95220455195;0;0;0;0;3472,87284403222;8609,30322888833;0;174342,700058249;1267,48;175610,180058249
"Março";"2020";50;11890,1346485341;0;13615,3270720361;26850,2979582224;5838,28159811172;11758,3785737327;63472,0818348698;0;4494,34313285572;86215,3892570984;218,053464042635;4107,19312500579;1242,57727968489;2202,66195715673;6253,07072511129;2282,11224193667;0;0;2281,88403071248;8682,25690039044;20413,3209555795;0;269535,227914037;1487,05;271022,277914037
"Março";"2020";60;17245,2367074904;0;22183,4135728473;22469,2118963568;10461,2902551453;7383,97776713288;63472,6229328314;0;5568,92693534272;93124,9498506082;9730,1130771072;3946,88589907776;0;0;23661,7109340539;0;10113,0334837039;0;10112,0221803556;12155,2632829886;29607,1123053549;0;331122,741715253;1228,36;332351,101715253
"Março";"2020";70;2509,92769868314;0;8263,63206880006;0;8411,21251383235;19244,1214644805;63473,7806209212;0;46724,7092246044;273437,100987799;0;0;0;26325,6758825646;11447,5363206877;0;21237,7576678292;0;21235,6338920625;1736,49785498955;4309,11517850931;0;487118,991919828;-5,1;487113,891919828
"Março";"2020";80;5632,35683304704;0;3902,23905310077;35851,2956094975;0;4137,53189005604;63471,2193142487;0;9983,45362675574;83639,8222208597;0;0;0;2227,24091896355;6240,53840013611;0;10112,8098464716;0;10111,7985654869;3472,85556696258;9669,79022256195;0;238340,176363223;1985,33;240325,506363223
"Março";"2020";90;24115,7408953734;0;13721,8228351847;22574,7653289086;1022,27727792489;14057,7415224309;63472,7072023851;0;4361,24282544791;139835,871583564;0;0;1575,99394847088;0;18404,0576332055;0;0;0;0;13891,7479096548;41402,5890816587;0;358436,55277385;1238,66;359675,21277385
"Março";"2020";100;16999,0152435057;0;21105,0420896656;29638,8889445559;5753,09771580939;6823,68749926746;63472,1375667435;0;4749,59957455553;103199,69672774;72,6845518350695;0;0;0;10052,6415658769;0;0;4295,68842018244;4299,98410860262;12155,1703334252;29184,3923009947;0;307506,046569947;1635,81;309141,856569947
"Março";"2020";110;31599,2085045812;0;22699,5061278831;29425,8419692746;20573,5046782079;25691,5019599152;63473,2454451705;11,2538018011927;8936,5989787923;628003,598665033;0;3453,55903239078;1311,6943257178;0;21742,3459063532;1645,0583671531;10113,1326680111;0;11757,0152160607;15628,3489242156;54250,4188735841;0;938557,619861065;1613,28;940170,899861065
"Março";"2020";120;7537,15185238977;0;10895,9722410157;22936,6130786243;10455,5730437889;17093,5958978496;63472,3928500602;0;9094,34796860404;88551,5097127119;116,29575067277;2960,15369396817;0;0;5821,59243307234;14953,2721589808;11124,296507315;0;26074,9609094292;3472,91977748855;12939,9964257546;0;281423,069469659;1267,7;282690,769469659
"Março";"2020";130;3357,45179590297;0;2717,13207243112;0;17282,4562272793;11643,9536286993;63473,7756437878;0;27820,8681640467;23989,3489813451;0;0;0;0;2659,21430465084;15119,9089304066;10113,2171440596;0;25230,6027618588;1736,49771882653;5764,16862622355;0;185675,498900793;-10,02;185665,478900793
"Março";"2020";140;3775,47452622752;0;974,024195730058;22863,4779307843;9609,34099722284;13970,5614332775;63472,2751169707;0;20875,5691502147;103813,266258174;0;0;0;0;1660,94157724655;0;11124,275873182;0;11123,1634455946;0;6481,84192539806;0;258619,968756573;1265,86;259885,828756573
"Março";"2020";150;44399,8747844882;0;8555,64325913757;31195,2573821255;4429,90750390836;36020,2597668656;63473,2703003836;0;7502,78265625466;725006,946007276;0;3946,92615400571;1335,82300529987;9231,78374081533;5958,3418365422;3435,06146157833;10113,1366281689;0;13546,8432699382;12155,3872564857;76226,9664015147;0;1042985,96527832;1729,27;1044715,23527832
"Março";"2020";160;100442,123616881;140160,908272322;14282,3657296369;23507,7827327939;7667,19507629441;63237,4087649076;63473,6633136121;3,25941069535197;7809,76874453761;2751184,59904164;0;0;8751,99801803443;15890,242556274;15771,1393349663;569,860287707003;20226,398493196;0;20794,1791550249;32993,3982688538;172441,89132073;0;3438411,89986508;1296,63;3439708,52986508
"Março";"2020";163;8672,11677590236;0;2189,61280393619;30395,5357451224;10114,7397008343;10878,2758252084;63471,9163250208;0;11013,3607997487;100002,778747878;0;3453,48671538752;0;0;7337,23219976083;0;10112,9209005442;0;10111,9096084541;5209,34055631843;14888,5364500548;0;277738,839428764;1678,04;279416,879428764
"Março";"2020";170;52602,8715068329;0;38440,7982640609;65918,4621374496;6945,73929854731;21198,2319935995;63472,096097126;0,755030588066196;4522,10074805357;257331,322679494;3648,76211819466;0;3077,38096227302;0;28275,8713647692;496,725506293491;10112,9495434651;9,24931152974017;10617,8726430949;20837,4212431306;90310,1042162268;0;667199,759949967;3637,02;670836,779949967
"Março";"2020";180;9321,04983487615;0;2798,02424254603;42480,2640562569;5026,0322099821;17623,5768408508;63470,6310153022;0;6259,53343089891;59775,7662933962;513,625308122672;0;0;54,0158867136267;1247,2124534185;0;0;0;0;5209,23506689205;16002,6431614663;0;229781,610805017;2356,73;232138,340805017
"Março";"2020";190;24927,0590526798;0;7622,53782981123;22223,354598887;12055,8789750121;34906,5631503421;63473,2665649076;1,34766093352794;11388,9344532011;481343,091785986;2325,9470303117;4440,29166194006;0;0;8888,35917667989;0;10113,136032999;0;10112,1247193957;10418,9027495374;42795,4831431424;0;736923,147737961;1224,06;738147,207737961
"Março";"2020";200;18162,9954399126;0;6079,19181404703;35174,9481144971;14703,6851184043;22860,9398880148;63472,4061980732;0;9235,42917902309;201333,01086496;0;0;0;1946,35449487033;13848,483525571;68,620382462541;10112,9989515582;0;10180,6011720873;8682,30126957732;31182,7465701048;0;436863,127913049;1940,22;438803,347913049
"Março";"2020";205;7341,1662901942;0;1754,42659836416;31794,5964835086;8649,42030119174;13269,8982898555;63471,3765352615;0;12917,6820011403;49392,8004072012;0;2960,10629622766;0;0;2509,0843785833;15210,028638644;0;0;15208,5076357801;3472,86416937916;12603,5228447552;0;225345,429963041;1761,19;227106,619963041
"Março";"2020";210;13811,1699350091;0;8674,78101599785;27686,7670235718;0;9376,69517898406;63472,2265250512;0;6568,04604911623;105936,594182623;0;0;0;0;13635,2105459897;12377,1983798363;10112,9703244241;0;22487,91968739;8682,27669235707;23711,4089107601;0;304043,075233526;1518,77;305561,845233526
"Março";"2020";220;4905,59630860911;0;4966,86924921028;0;5185,3049529098;9509,6204329843;63473,7773984854;0;11826,4001030148;38176,2026650064;0;1369,10094754965;0;0;2473,2739200811;0;0;0;0;3472,99553366211;8422,06710741406;0;153781,163090081;-2,46;153778,703090081
"Março";"2020";230;19088,7596936433;0;10062,4152013955;0;3986,9487897065;14408,1725789625;63473,7803290117;5,12292495574267;8400,29918991624;349784,725766567;0;0;0;0;6866,08760077908;0;0;0;0;12155,484929025;32772,1249412689;0;521003,929050603;-12,47;520991,459050603
"Março";"2020";240;4527,66340999183;0;6275,10586590152;0;15259,450013743;27135,9417727934;63473,7797451464;0;26325,1238531063;532058,844436294;965,921923375211;0;0;0;5867,25059772861;0;10113,2177975252;0;10112,2064757454;3472,99566206069;7773,22117024059;0;703247,547989474;-13,11;703234,437989474
"Março";"2020";250;5917,35379412145;0;2282,18747342111;29946,7491332766;6107,38444523618;4527,2347177266;63471,1030284321;0;9992,12344458296;37639,2621554275;0;0;0;0;6939,92768867857;0;10112,7913187614;0;10111,7800396296;3472,84920433319;10159,0811019124;0;190567,034134997;1655,61;192222,644134997
"Março";"2020";260;51575,7252401329;0;7834,6230098538;24904,4212374837;17000,6885014099;58324,6292733861;63473,5187700013;46,0716800294086;8324,07102808448;1255827,63043423;6861,57100312242;3946,94160446585;2820,81298769488;0;16993,3484368217;0;13147,1290815801;0;13145,8143686719;6945,96276538263;88546,6703250002;0;1626572,47151506;1361,8;1627934,27151506
"Março";"2020";270;11817,4761988019;0;11645,6371964421;47851,6115080978;11574,4970219904;7603,82576728541;63472,9622491812;0;5118,68608705554;37505,2784228683;1498,93645523291;3946,90699861413;0;0;13603,9223046184;2978,97618057236;0;4783,94721528556;7767,40944545515;8682,37733102716;20288,5788648999;0;252378,078280855;657,72;253035,798280855
"Março";"2020";280;15350,6678659195;0;16865,6750754719;38907,5449540087;17572,4185297216;24790,4202393035;63483,3568668872;0;8878,89679183481;261841,9942079;0;0;957,601642684801;0;8911,77977734715;364,116266106836;10114,7437113502;0;10477,8120914593;6947,03935694358;26354,46269468;0;501339,658930287;-30777,85;470561,808930287
"Março";"2020";285;10704,8543331878;0;3091,65533002354;32591,398908305;26222,4875257792;5813,72136622068;63516,5815678438;0;7645,04890119285;48560,2007882638;1719,78922358622;3949,61935656945;0;0;12515,1118284571;32738,3014291145;0;0;32735,0275989715;6950,67516507596;18378,3980371517;0;274394,580581832;-60162,43;214232,150581832
"Março";"2020";290;14369,9455300259;0;8890,38613193911;24581,2196446566;9343,57671781885;7982,7833985871;63472,4517630043;0;5206,16580715181;127377,38107275;0;4440,23466222517;0;0;5812,2524212983;87,4962261253062;10113,0062113759;0;10199,4823872575;8682,30750234023;24670,7307267356;0;315028,877157425;1357,26;316386,137157425
"Março";"2020";300;11699,6028204255;0;13204,3299846877;0;3748,41336787168;126959,592470346;63473,7799198969;0,0088597856080918;17144,2245418291;468779,595563973;600,874509171966;1369,10100193537;0;0;9812,82451194828;1625,75902953239;0;0;1625,59645362943;8682,48917905561;20086,2105001975;0;747186,672228303;-12,12;747174,552228303
"Março";"2020";310;2006,4352559081;0;1428,35651103153;0;1022,2944677969;4810,41404808832;63473,7745133159;0;31127,679490338;16822,3036909641;12,9220313546359;0;0;0;11609,2818384971;0;10113,2169639425;0;10112,2056422461;1736,4976878994;3444,70504886097;0;147606,870477731;-15,76;147591,110477731
"Março";"2020";320;2946,87357853165;0;3110,03939811288;0;22238,3143670321;5613,72111937553;63473,7803480472;0;18812,4219949829;45933,8624113096;0;912,734007446917;0;0;1691,73910732873;0;10113,2178935848;0;10112,2065717954;1736,49784752434;5059,2762783809;0;181641,455363142;-6,1;181635,355363142
"Março";"2020";330;2590,28557234049;0;1780,66449563626;0;17804,9637515456;5836,98510014252;63473,780825947;0;19464,8392017032;12643,497537404;0;0;0;0;1668,79373152621;0;10113,2179697281;0;10112,2066479311;1736,49786059858;4447,07585891907;0;141559,58918346;-6,19;141553,39918346
"Março";"2020";340;46089,7034849511;0;37397,1951081909;27906,7009978407;40635,7200104454;22195,9082194333;63473,0168110913;63,3201264703613;4467,84862224299;209315,720670358;552,410246073541;0;2748,40647150037;0;32360,6989910611;0;10113,0962399577;24214,7539996345;34351,0536839679;22574,2004656329;79128,1123214015;0;623260,015676263;1506,32;624766,335676263
"Março";"2020";350;147239,463198823;205463,765125012;46065,9272157413;0;13662,1317936898;66221,8383938639;63473,7796489629;28,2105416763724;9749,96934278726;7099307,1200142;0;0;5031,8597120073;91678,481973703;34197,6087054415;896,51522677893;0;0;896,42557525625;38202,9522247777;252784,893396927;0;8074004,39554443;-42,07;8073962,32554443
"Março";"2020";360;3509,23389395584;0;1502,11156812084;26013,8675840533;14718,1628696449;7911,86283051747;63471,1624647732;0,232313686790156;16856,3819179273;13980,4057425068;0;1480,04815632513;0;0;1894,41660230362;0;10112,8007886979;0;10111,7895086191;1736,42622820932;6024,75244419121;0;169210,890987762;1441,5;170652,390987762
"Março";"2020";370;10595,7448503509;0;5094,61409966509;23381,8249306615;12564,9071817842;7290,19264222062;63472,6242172902;0,0659549808480427;8833,29789500315;81044,9315409451;167,983363296319;3946,8859789486;0;0;9917,94866422443;72757,1062408576;20226,0673767111;0;92973,8753002068;6945,86487369577;18191,0757772879;0;344421,832001975;1284,1;345705,932001975
"Março";"2020";375;8624,65885843363;0;4951,09944395221;0;9162,0309168558;22638,8952064204;63473,7795008025;0;30144,3829819371;2879182,44436575;308,513522833549;0;0;0;4007,32207696011;0;10113,2177585941;0;10112,2064368182;5209,49347303696;0;0;3037814,81948891;-4,19;3037810,62948891
"Março";"2020";380;3558,34659244023;0;2883,38792820255;0;19265,708337192;8153,88039461301;63473,7783027847;0;18415,0630413989;176359,01251601;125,989813229459;912,733978036653;0;0;4395,03064855821;0;0;0;0;1736,49779157062;6109,07052020897;0;305388,53299735;-10,11;305378,42299735
"Março";"2020";390;11642,7685697356;0;4107,28874569048;35557,6628630997;17451,7732887138;20812,7555759769;63471,966561883;0,0561103724764603;8685,49123111708;143934,223717915;0;0;0;0;3419,94521416912;0;0;0;0;5209,34467941632;19988,6358439891;0;334281,87535551;1969,65;336251,52535551
"Março";"2020";400;133380,243007353;186124,061621808;19577,5787076738;0;23597,9659053565;56217,1964167891;63473,7797325421;2563,83884517821;12373,1616445871;12501690,195396;0;0;6637,49237514537;0;14996,136743126;5430,87521594134;20226,4355910339;0;25654,7450758945;29520,4631216539;0;0;13075806,889761;-15,84;13075791,049761
"Março";"2020";410;13525,0663973001;0;2720,11851981159;29998,6659331978;17181,152113824;16913,2686982813;63472,9978095453;0;11146,9162844546;444653,486646313;1298,64825989526;0;0;0;3832,13404883183;0;20226,1864249184;0;20224,1638062759;5209,42931716765;23220,2182292063;0;653396,313826767;1660,61;655056,923826767
"Março";"2020";420;50339,0777367843;0;8552,67484932087;23091,9828660424;19996,6884498677;44433,6541149028;63473,651374981;1334,73088974683;11990,0104764107;2783976,39615741;5916,25981553118;3453,58111890225;2733,07956876536;0;14453,2717204766;2527,4238558515;10113,1973444271;0;12639,3571381586;20837,9318293852;0;0;3067222,32858313;1271,64;3068493,96858313
"Março";"2020";430;18921,3038918377;0;4724,50051109225;37422,112820608;8178,15675711833;21988,7845875191;63472,2301508883;0;9270,46283117372;195072,954426509;0;3650,84686429871;206,182766502581;3603,29007563193;5325,82742038219;0;0;0;0;6945,82175066418;32484,6320634188;0;411267,112752429;2073,78;413340,892752429
"Março";"2020";440;3423,88913365964;0;2677,95741738486;21426,4424064511;17691,9466053216;13955,860697756;63471,7547478124;0;13878,4773831859;15758,1794956682;1311,54444720334;986,707978292332;0;0;2873,20067939237;5039,64757816268;10112,8951565991;0;15151,0274804883;1736,44243172228;5878,23013512567;0;180221,682081831;1185,15;181406,832081831
"Março";"2020";445;6567,81606811484;0;4091,01836277889;22488,6987561606;28038,4834102361;7575,25540921169;63472,0040920307;0;12483,962618908;21087,4216272446;484,562659917957;0;0;0;12156,7310420933;22472,5117453303;0;0;22470,2644941557;3472,89850642268;11275,8132131135;0;215664,970777838;1234,91;216899,880777838
"Março";"2020";450;22443,3655458427;0;88469,3853333002;32095,5181167534;7167,31377344545;21370,3451589534;63472,8328809724;0;6581,57520771721;236172,352534363;1925,35410882222;0;0;0;32578,7432175006;2519,1523220061;10113,0669345443;0;12630,9560346248;13891,7754158906;38531,4075704906;0;577330,947577624;1764,9;579095,847577624
"Março";"2020";460;17802,7835370034;0;2670,95916724174;26817,4828722314;0;10107,6796712842;63472,8878618159;2,03575323781445;7471,0907099386;309479,816601947;22316,0364171902;0;0;0;4003,58605468485;0;10113,0756945906;0;10112,0643870211;6945,89372454718;30564,3245418049;0;511766,608596535;1485,41;513252,018596535
"Março";"2020";470;16156,5447516897;0;30317,5040911809;24969,5499353762;0;10678,9400714239;63472,1756481978;10,9405742802077;5291,74943967774;50951,2495712661;0;0;0;0;26817,5181240323;0;0;0;0;8682,26973298377;27738,0150266075;0;265086,45285727;1357,25;266443,70285727
"Março";"2020";480;6113,22128621447;0;20975,7036283395;34574,2735602663;11375,3933084539;14014,4819071575;63471,138933224;12,0497914648073;10131,2812367251;38464,8980867441;0;1973,39681014165;0;0;7775,5150417246;0;0;226,193314468884;226,419507783353;3472,8511688796;10495,3519768055;0;223075,985020053;1911,19;224987,175020053
"Março";"2020";490;24041,6328981996;0;12599,8098396554;30918,6625545461;16452,9647754838;17744,3184299584;63472,6297338368;0,125019153667205;5714,78685322368;188464,201192581;5310,85910117752;3946,88632198122;1114,2713273257;0;7769,09716863359;24951,5998523763;0;0;24949,1046923911;13891,7309547526;41275,3583667508;0;457666,4754546;1708,38;459374,8554546
"Março";"2020";500;9825,95315054419;0;9334,85948595209;30547,0019395327;8952,74885733207;39651,8506794867;63471,7971048177;0;7799,90587670483;63596,9163295588;0;0;0;0;5380,81541896742;0;0;0;0;6945,7743620533;16869,4755177793;0;262377,110681762;1690,63;264067,740681762
"Março";"2020";510;29919,3417080102;0;24392,8325100679;20583,4143247726;2623,87609101949;41323,7880998771;63473,4589938993;11,0264396491752;9451,56928628508;812634,770974505;293,97475200258;0;834,617675754929;0;23851,9604009412;0;0;0;0;12155,423392055;51366,3758333101;0;1092916,46171305;1129,03;1094045,49171305
"Março";"2020";520;6020,31301695827;0;8136,63258655895;28033,5965728502;2555,63074786526;4363,5640405489;63471,1562819582;0;9379,48751282671;14026,7420420268;145,366856251112;0;0;0;23732,9726211763;8472,77420836494;0;0;8471,92693094411;3472,8521181232;10335,8444206831;0;182146,119012728;1537,79;183683,909012728
"Março";"2020";530;7214,33460632865;0;789,640574083658;33822,8615769059;13204,0982441821;13229,4172776954;63471,1853488829;2,07605822918868;13439,9943254874;59631,4326778033;492,632349565377;0;0;0;1054,6391695281;0;0;0;0;3472,85370853271;12385,7746066893;0;222210,976233543;1875,63;224086,606233543
"Março";"2020";540;40787,5756422553;0;5713,38191635177;39827,5108686316;39225,1357708105;37836,9074810409;63473,2842721933;86,3517183396521;13797,6959427989;1036551,04442326;0;0;2580,61758896023;0;2395,46474004672;50,2817898213823;0;0;50,2767616423999;17364,8427602052;70025,268611065;0;1369715,30937756;2206,55;1371921,85937756
"Março";"2020";550;6776,13465738467;0;3342,25007958435;28002,2444483536;1022,25029594782;6179,63133187966;63471,0319043348;0;9314,33578865264;22345,9855530029;0;0;0;0;6238,98428464118;0;10112,7799866257;0;10111,7687086271;5209,26796912058;11633,4604853673;0;173647,331459444;1550,75;175198,081459444
"Março";"2020";560;172408,709296572;240585,925694277;12722,8171939972;23798,6887293714;4820,10919847373;68853,3765486163;63473,6531366805;11,6368129423742;3748,58034647258;2237947,18776246;3765,14968610043;0;6358,90681360968;0;13134,732328828;0;10113,197625117;0;10112,1863053545;43412,3591827877;295996,17013942;0;3201150,20937011;1305,31;3202455,51937011
"Março";"2020";570;6442,44065877946;0;6441,69715922912;0;12727,5672054058;41049,1160242207;63473,7799060495;0;11108,6086953985;38790,4851350311;0;0;0;0;7962,60385344657;0;10113,2178231617;0;10112,2065013794;5209,49350629687;11060,5651485329;0;214378,558797169;-14,84;214363,718797169
"Março";"2020";590;26128,5326989514;0;1381,19708940214;32228,4519092996;10940,6856799926;25738,5317310097;63472,9803332416;698,031073097098;5458,09097219245;442094,808948039;4404,74232544914;4440,27163851684;0;0;2891,38912179287;0;10113,0904279761;0;10112,0791189333;12155,3317266085;44858,2072321447;0;687003,338428061;1785,31;688788,648428062
"Março";"2020";600;12875,9718407411;0;1820,575676792;21390,2358563482;14191,5875534394;23751,5697177884;63473,1867025657;468,392799110918;12488,038176059;434120,10855787;0;0;0;0;1188,24236075213;0;0;0;0;6945,92642695224;22105,8342541525;0;614819,666851051;1185,04;616004,706851051
"Março";"2020";610;4305,42366371305;0;6578,25832796072;0;20247,1114125722;12481,1080409773;63473,7793301223;85,1277725934399;24785,9818345877;111213,128722189;0;0;0;0;3814,14045476365;0;10113,2177313998;0;10112,2064096266;3472,99563935246;7391,67366014282;0;267960,964638887;-6,2;267954,764638887
"Março";"2020";620;3154134,05528921;4401403,29657167;5540,12460336145;0;7973,89749276879;204667,705728233;63473,7796393069;608,52551201615;12910,580742354;60622903,6596374;10355,3937130982;0;22941,6829642015;0;3116,30983020228;15181,8003747856;10113,2177806619;0;25292,4886536319;1017587,727287;5415106,95301336;0;74968015,7131621;-6,34;74968009,3731621
"Março";"2020";630;33524,2131921566;0;5625,33558308214;32048,4991277283;1959,39302448878;51300,3984763019;63473,6220822892;0,403611451833437;10017,3831724539;3228245,68131235;193,830004839459;1973,47401434071;0;0;9864,63481729384;11187,8932770147;0;0;11186,7744876871;17364,935177342;0;0;3466778,53086722;1773,22;3468551,75086722
"Março";"2020";640;9686,88942620545;0;6159,85088473419;0;37313,7512172699;21633,328728477;63473,7798592796;574,967599535502;18988,9580645535;1212885,57889091;600,874508598132;986,739459911984;0;0;3864,9151026215;0;10113,2178157099;0;10112,2064939283;6945,99133661108;16630,7269651248;0;1409858,5684478;-13,29;1409845,2784478
"Março";"2020";650;14981,7189641937;0;9811,77302582991;0;10842,0014205399;12201,9926081816;63473,7783080588;0;5541,1222421959;24713,1949839167;1700,86247873902;0;0;2347,10231781821;16299,2865497251;0;0;16754,9628067818;16771,7177695886;6945,99116685963;25721,0407385992;0;211351,558502891;-40,97;211310,588502891
"Março";"2020";660;5780,7437938145;0;7169,96769537963;0;12034,6785169152;5324,43053551116;63473,7790779683;0;10901,053639326;23207,8705845472;355,355887807545;1973,47889553203;0;0;12583,7365662057;9009,90117690688;0;0;9009,00018678917;3472,99562555575;9924,54517238437;0;165211,668630744;-23,76;165187,908630744
"Março";"2020";665;5945,27110496859;0;8201,95593267548;23445,1702463422;6775,5921110488;4984,25148381285;63474,2574848092;0;10845,9875698166;21971,5587922657;0;0;0;0;11185,5193595086;0;0;407,677162660992;408,084839823653;3473,02180179561;10207,0103342874;0;170917,674276243;-540,16;170377,514276243
"Março";"2020";670;551631,554993004;769768,469595544;5809,05218244855;27090,4377325296;18721,4140355791;57670,214832554;63473,7716005421;62,9920829966885;17221,1340477655;55178707,8668396;0;0;15874,2650908169;0;4916,72413994105;2258,33811194142;10113,216499853;0;12370,3174563333;159757,779955555;0;0;56883075,9588726;1496,62;56884572,5788726
"Março";"2020";680;4242,64408456584;0;4786,35357878816;0;6048,00812133806;6182,09463914131;63473,7793575654;0,098442061440006;14600,5504314691;34074,7271599259;0;1480,10917816879;0;0;4998,82452914194;0;10113,2177357723;0;10112,2064139987;3472,99564085403;7283,89189513598;0;160756,280099776;-11,39;160744,890099776
"Março";"2020";690;18198,0726468505;0;2343,62510266471;38448,2979451936;16904,9054050561;26918,6885185828;63472,1320605681;162,607299030263;7063,47645688141;145599,056840918;17651,0380788622;3946,85537541692;1862,22232168915;0;1648,38811671551;0;13146,8418555326;0;13145,527171347;8682,26377069313;31242,9681154964;0;397290,134465936;2132,14;399422,274465936
"Março";"2020";700;3157,81303510077;0;7699,60410711113;0;0;5458,08324260038;63473,7815759573;0;23390,870635889;52939,6025605419;0;0;0;70,0164438361552;6301,39104472551;0;0;0;0;1736,49788111715;5421,42313007126;0;169649,049649148;-5,64;169643,409649148
"Março";"2020";710;50382,8557338736;0;14446,053912094;29131,0510414199;15140,1013260187;40248,018853727;63473,4402023128;2,62642016556699;9041,70898150885;1076768,00094319;0;3453,56962906475;2090,38215378627;14690,1272350285;20758,6880708512;10227,5602431917;10113,1636984839;0;20338,6898692815;15628,3968772162;86498,718068009;0;1462092,47033531;1601,69;1463694,16033531
"Março";"2020";720;6390,75092415227;0;8434,81065827873;25129,5711103617;7542,01365334767;12887,3784585051;63471,68948211;0;10674,7318433004;34158,2090307579;0;0;0;0;4977,71312867051;6554,42700652301;10112,8847578759;0;16665,6450332225;3472,88129240306;10971,8227436533;0;204777,257351218;1390,4;206167,657351218
"Março";"2020";730;62752,745285283;0;54214,0671041564;29838,8813554715;6304,10265413739;24757,0048713602;63473,3056809408;10,787200591908;6012,19275582172;632012,802100822;1279,27165503486;0;2291,08030668283;0;28684,6206104881;19445,151847205;10113,1422653199;1182,42474486745;30738,9454527259;22574,3032022952;107735,695870369;0;1072679,79781903;1623,87;1074303,66781903
"Março";"2020";740;63538,9996277543;0;20270,0467660912;20620,7885955469;28964,9144355355;75419,1665952511;63473,5652671499;1,76506020823585;9303,57177762786;1184285,79303284;15897,2766672762;0;2106,83737125125;0;17082,204884304;0;0;0;0;26047,3794510237;109085,559662497;0;1636097,90037101;1134,85;1637232,75037101
"Março";"2020";750;8128,46668821395;0;6909,56477417022;28772,4295855835;11278,9925406092;23320,0069041098;63471,9563553257;1,61834100908503;11752,4773428452;78464,5249670488;476,486257224831;2466,77778101688;0;0;3616,50910794059;891,121955669502;10112,9272785351;0;11002,9488292812;5209,34384173193;13955,1825347667;0;268827,310726659;1593,25;270420,560726659
"Março";"2020";760;5294,82991619749;0;3489,86078373643;0;13644,2246771376;15969,4670112699;63473,7800040281;0;21181,8370688674;169918,937241467;164,755914023592;0;0;0;9122,67735177689;0;0;0;0;3472,99567622552;9090,31442279492;0;314823,720657278;-18,39;314805,330657278
"Março";"2020";770;7637,58531903387;0;3274,0376198656;24054,5320705442;14022,1457929998;40892,3038763736;63472,2958761127;12,7390894315574;11050,9340186367;72518,9594565924;0;0;0;0;2051,49756225738;0;20225,9627481274;0;20223,9401518526;3472,91447151653;13112,4234545385;0;275796,314985302;1332,72;277129,034985302
"Março";"2020";780;18751,7388892098;0;9950,2384018576;30406,2795311778;1022,26609085381;9562,06457797828;63472,0126024925;0;4739,31796443908;103388,741029589;0;0;0;0;9353,67553050511;0;0;0;0;10418,696916229;32193,5180496759;0;293258,51504826;1678,09;294936,60504826
"Março";"2020";790;13242,4960969288;0;3854,68442811766;29202,5557740814;15604,4887837074;12235,8348541448;63472,6830734536;0,0108284397323312;8551,49404125241;247725,066910372;0;3453,5284339251;0;0;15205,1221376516;0;10113,0430658529;0;10112,0317615463;8682,33914297162;22735,0935098908;0;454077,429166907;1597,01;455674,439166907
"Março";"2020";800;22101,8492274024;0;11827,6361985754;28107,5822869704;15795,532471127;35496,5603376592;63472,8314729866;0;7311,83450862954;230607,626424402;0;0;1425,74540310226;6628,7611592957;12086,8876917857;0;20226,1334204226;0;20224,1108070806;12155,3032192694;37945,0826527363;0;505187,369226584;1549,92;506737,289226584
"Março";"2020";810;8623,22757380233;0;5060,21177413086;21738,4767426348;15318,6694656293;27957,5596077031;63472,4862875637;0;10564,4017992854;92132,8323524239;0;0;0;0;7196,10372735055;4207,02665183805;10113,0117121416;0;14318,6063601432;5209,38733494373;14804,6020789791;0;286396,576941013;1194,63;287591,206941013
"Março";"2020";820;6896,90496656988;0;31062,0413577094;24031,4632170914;16646,2185150805;9168,43370112107;63473,2289813854;0,210664184813092;13344,6910015783;540418,837847948;0;0;0;0;21056,8113579372;0;0;0;0;5209,44829017039;11840,8023831823;0;743149,117791072;1325,62;744474,737791072
