"ano";"mês";"Cod";"Cód índ";"Valor índ"
2020;12;1730;31;0
2020;12;1730;32;0
2020;12;1730;8;0
2020;12;1730;1;0,130342857083109
2020;12;1730;15;0,159602766447952
2020;12;1730;24;0
2020;12;1730;25;0
2020;12;1730;14;0,271756630023447
2020;12;1720;2;0
2020;12;1720;3;0,0174272192475576
2020;12;1720;4;0
2020;12;1720;5;0,0794937043149916
2020;12;1720;6;0,031370937294999
2020;12;1720;11;0,117233294255569
2020;12;1720;12;0
2020;12;1720;16;0,307275366739897
2020;12;1720;10;0,00801009954577968
2020;12;1720;22;0,0140411640124966
2020;12;1720;28;0,158480868075386
2020;12;1720;26;0
2020;12;1720;27;0
2020;12;1720;9;0,0535290950787278
2020;12;1720;30;0
2020;12;1720;31;0
2020;12;1720;32;0
2020;12;1720;8;0
2020;12;1720;1;0,0133598458071329
2020;12;1720;15;0,0177336407164391
2020;12;1720;24;0,0148644731266084
2020;12;1720;25;0
2020;12;1720;14;0,0189546700234467
2020;12;1740;2;0
2020;12;1740;3;0,0433056002640021
2020;12;1740;4;0
2020;12;1740;5;0,126766587650238
2020;12;1740;6;0,0726280406514659
2020;12;1740;11;0,117233294255569
2020;12;1740;12;0
2020;12;1740;16;0,115644237541436
2020;12;1740;10;0,00586591444793717
2020;12;1740;22;0
2020;12;1740;28;0
2020;12;1740;26;0
2020;12;1740;27;0
2020;12;1740;9;0,0798528326058455
2020;12;1740;30;0
2020;12;1740;31;0
2020;12;1740;32;0
2020;12;1740;8;0
2020;12;1740;1;0,0217198489287077
2020;12;1740;15;0,0354672814328782
2020;12;1740;24;0,0241660057590183
2020;12;1740;25;0
2020;12;1740;14;0,0178244700234467
2020;12;1750;2;0
2020;12;1750;3;0,292908848127783
2020;12;1750;4;0
2020;12;1750;5;0,465303462841716
2020;12;1750;6;0,205567943620139
2020;12;1750;11;0,117233294255569
2020;12;1750;12;0,002187
2020;12;1750;16;0,159740818286271
2020;12;1750;10;0,575299120577449
2020;12;1750;22;0,00468038800416555
2020;12;1750;28;0,114220445459737
2020;12;1750;26;0
2020;12;1750;27;0
2020;12;1750;9;0,187696194675723
2020;12;1750;30;0,395429756949361
2020;12;1750;31;0,297265160523188
2020;12;1750;32;0
2020;12;1750;8;0,314829839991274
2020;12;1750;1;0,0838424190265496
2020;12;1750;15;0,159602766447952
2020;12;1750;24;0
2020;12;1750;25;0
2020;12;1750;14;0,460326480023447
2020;12;1760;2;0
2020;12;1760;3;0,0421416269854884
2020;12;1760;4;0
2020;12;1760;5;0,0105834813437119
2020;12;1760;6;0,123913401794485
2020;12;1760;11;0,117233294255569
2020;12;1760;12;0,003104
2020;12;1760;16;0,176507684490412
2020;12;1760;10;0,078525573767903
2020;12;1760;22;0,190095758938416
2020;12;1760;28;0
2020;12;1760;26;0
2020;12;1760;27;0
2020;12;1760;9;0,0354346642640799
2020;12;1760;30;0,00108918825060024
2020;12;1760;31;0
2020;12;1760;32;0
2020;12;1760;8;0,00049503605989781
2020;12;1760;1;0,0260448079057589
2020;12;1760;15;0,0354672814328782
2020;12;1760;24;0,028978055045825
2020;12;1760;25;0
2020;12;1760;14;0,0727964700234467
2020;12;1770;2;0
2020;12;1770;3;0,0631135964809356
2020;12;1770;4;0,147942576823569
2020;12;1770;5;0,110550342346928
2020;12;1770;6;0,0938067976858678
2020;12;1770;11;0,117233294255569
2020;12;1770;12;0
2020;12;1770;16;0,0839628724453892
2020;12;1770;10;0,0337597169872098
2020;12;1770;22;0
2020;12;1770;28;0,513992004568818
2020;12;1770;26;0
2020;12;1770;27;0
2020;12;1770;9;0,0684282384387925
2020;12;1770;30;0,0027336884513704
2020;12;1770;31;0
2020;12;1770;32;0
2020;12;1770;8;0,00124246140114785
2020;12;1770;1;0,0645892225254129
2020;12;1770;15;0,0354672814328782
2020;12;1770;24;0,0718634613271463
2020;12;1770;25;0
2020;12;1770;14;0,0453707400234467
2020;12;1780;2;0
2020;12;1780;3;0,0307813841237419
2020;12;1780;4;0,209977706427714
2020;12;1780;5;0,206342607931236
2020;12;1780;6;0,0922325003287443
2020;12;1780;11;0,117233294255569
2020;12;1780;12;0
2020;12;1780;16;0,0891606299188856
2020;12;1780;10;0,0204430399369476
2020;12;1780;22;0,0993682376268993
2020;12;1780;28;0,422615648201028
2020;12;1780;26;0
2020;12;1780;27;0
2020;12;1780;9;0,0648627817661048
2020;12;1780;30;0
2020;12;1780;31;0,297265160523188
2020;12;1780;32;0
2020;12;1780;8;0,135107015457789
2020;12;1780;1;0,0547748925390275
2020;12;1780;15;0,0709345628657563
2020;12;1780;24;0,0609438110224695
2020;12;1780;25;0
2020;12;1780;14;0,0383630600234467
2020;12;1783;2;0
2020;12;1783;3;0,274157460157817
2020;12;1783;4;0,151219453527906
2020;12;1783;5;0,0105834813437119
2020;12;1783;6;0,042202429611998
2020;12;1783;11;0,117233294255569
2020;12;1783;12;0
2020;12;1783;16;0,059673756191066
2020;12;1783;10;0,00109231263265521
2020;12;1783;22;0
2020;12;1783;28;0
2020;12;1783;26;0
2020;12;1783;27;0
2020;12;1783;9;0,175556137869778
2020;12;1783;30;0,735388318168214
2020;12;1783;31;0
2020;12;1783;32;0,128474698473551
2020;12;1783;8;0,345925188168547
2020;12;1783;1;0,0360967730007735
2020;12;1783;15;0,0709345628657563
2020;12;1783;24;0,0401621036629636
2020;12;1783;25;0
2020;12;1783;14;0,0234448600234467
2020;12;1787;2;0
2020;12;1787;3;0,00710142994372897
2020;12;1787;4;0
2020;12;1787;5;0,0105834813437119
2020;12;1787;6;1,21368118857834
2020;12;1787;11;0,117233294255569
2020;12;1787;12;0
2020;12;1787;16;0,301349179058128
2020;12;1787;10;0,051631057007372
2020;12;1787;22;0
2020;12;1787;28;0
2020;12;1787;26;0
2020;12;1787;27;0
2020;12;1787;9;0,00102714950766293
2020;12;1787;30;1,07849390696367
2020;12;1787;31;0,297265160523188
2020;12;1787;32;0
2020;12;1787;8;0,625282496172775
2020;12;1787;1;0,0316387383628899
2020;12;1787;15;0,0532009221493173
2020;12;1787;24;0,0352019913211783
2020;12;1787;25;0
2020;12;1787;14;0,0811534000234467
2020;12;1790;2;0
2020;12;1790;3;0,0351083653157573
2020;12;1790;4;0,160074740940664
2020;12;1790;5;0,0533877836671689
2020;12;1790;6;0,124709715027266
2020;12;1790;11;0,117233294255569
2020;12;1790;12;0
2020;12;1790;16;0,136370210159114
2020;12;1790;10;0,0257226822319722
2020;12;1790;22;0
2020;12;1790;28;0,456881781838949
2020;12;1790;26;0
2020;12;1790;27;0
2020;12;1790;9;0,0479536130637541
2020;12;1790;30;0,0110054734137469
2020;12;1790;31;0,297265160523188
2020;12;1790;32;0
2020;12;1790;8;0,140109003124337
2020;12;1790;1;0,0561436707647316
2020;12;1790;15;0,0532009221493173
2020;12;1790;24;0,0624667453022501
2020;12;1790;25;0
2020;12;1790;14;0,0406711100234467
2020;12;1800;2;0
2020;12;1800;3;0,0519936467850317
2020;12;1800;4;0
2020;12;1800;5;0,41804751307662
2020;12;1800;6;0,281963394976545
2020;12;1800;11;0,117233294255569
2020;12;1800;12;5,740341
2020;12;1800;16;0,279130818803283
2020;12;1800;10;1,2964529767252
2020;12;1800;22;0
2020;12;1800;28;0
2020;12;1800;26;0,263444852837496
2020;12;1800;27;0
2020;12;1800;9;0,0352059335755657
2020;12;1800;30;0,105961061589621
2020;12;1800;31;0
2020;12;1800;32;0
2020;12;1800;8;0,0481593024924825
2020;12;1800;1;0,257577446945348
2020;12;1800;15;0,354672814328782
2020;12;1800;24;0
2020;12;1800;25;0
2020;12;1800;14;1,00385720002345
2020;12;1810;2;0
2020;12;1810;3;0,0692487411407447
2020;12;1810;4;0
2020;12;1810;5;0,0211669626874238
2020;12;1810;6;0,0767104007192383
2020;12;1810;11;0,117233294255569
2020;12;1810;12;0
2020;12;1810;16;0,104991405294571
2020;12;1810;10;0,0020862562425779
2020;12;1810;22;0,00252020892531991
2020;12;1810;28;0
2020;12;1810;26;0
2020;12;1810;27;0
2020;12;1810;9;0,0448175887732993
2020;12;1810;30;0
2020;12;1810;31;0
2020;12;1810;32;0
2020;12;1810;8;0
2020;12;1810;1;0,0239726297585124
2020;12;1810;15;0,0354672814328782
2020;12;1810;24;0,0266725017611572
2020;12;1810;25;0
2020;12;1810;14;0,0139809600234467
2020;12;1820;2;0
2020;12;1820;3;0,10538133477332
2020;12;1820;4;0
2020;12;1820;5;0,0105834813437119
2020;12;1820;6;0,117288896820286
2020;12;1820;11;0,117233294255569
2020;12;1820;12;0,003486
2020;12;1820;16;0,174882698019831
2020;12;1820;10;0,13241481296989
2020;12;1820;22;0,0685856857533489
2020;12;1820;28;0
2020;12;1820;26;0
2020;12;1820;27;0,0198911721684486
2020;12;1820;9;0,114584671526388
2020;12;1820;30;0
2020;12;1820;31;0,624256837098695
2020;12;1820;32;0
2020;12;1820;8;0,283724732461357
2020;12;1820;1;0,0328316666082084
2020;12;1820;15;0,0354672814328782
2020;12;1820;24;0,036529270849737
2020;12;1820;25;0
2020;12;1820;14;0,118034830023447
2020;12;1830;2;1,1440747068521
2020;12;1830;3;0,0629380631753911
2020;12;1830;4;0,292788817702873
2020;12;1830;5;0,210493684502714
2020;12;1830;6;0,326516838911806
2020;12;1830;11;0,117233294255569
2020;12;1830;12;0,32478
2020;12;1830;16;0,0757478137626651
2020;12;1830;10;0,208390693931165
2020;12;1830;22;0,379111428337409
2020;12;1830;28;0,513992004568818
2020;12;1830;26;0,660844715592363
2020;12;1830;27;0
2020;12;1830;9;0,0231103841808593
2020;12;1830;30;0,0878437265426687
2020;12;1830;31;0,386444708680144
2020;12;1830;32;0
2020;12;1830;8;0,215564093808768
2020;12;1830;1;0,606154882389157
2020;12;1830;15;0,549742862209612
2020;12;1830;24;0,674421927461583
2020;12;1830;25;0
2020;12;1830;14;0,255147150023447
2020;12;1840;2;0
2020;12;1840;3;0,24996283550912
2020;12;1840;4;0,196434759127882
2020;12;1840;5;0,0858437931212187
2020;12;1840;6;0,208018753397319
2020;12;1840;11;0,117233294255569
2020;12;1840;12;0,00315
2020;12;1840;16;0,047633872889388
2020;12;1840;10;0,0305758032821234
2020;12;1840;22;0,0590448948217807
2020;12;1840;28;0
2020;12;1840;26;0,222200810310306
2020;12;1840;27;0
2020;12;1840;9;0,120691425019826
2020;12;1840;30;0,145664415012729
2020;12;1840;31;0
2020;12;1840;32;0
2020;12;1840;8;0,0662044766232855
2020;12;1840;1;0,108798858134787
2020;12;1840;15;0,141869125731513
2020;12;1840;24;0,121052123377559
2020;12;1840;25;0
2020;12;1840;14;0,0526796800234467
2020;12;1850;2;0
2020;12;1850;3;0,0151810746193275
2020;12;1850;4;0
2020;12;1850;5;0,184399523278607
2020;12;1850;6;0,0295358176578649
2020;12;1850;11;0,117233294255569
2020;12;1850;12;0,002272
2020;12;1850;16;0,270904529339713
2020;12;1850;10;0,00159970864008275
2020;12;1850;22;0
2020;12;1850;28;0,105653912050257
2020;12;1850;26;0
2020;12;1850;27;0
2020;12;1850;9;0,0289132138003154
2020;12;1850;30;0
2020;12;1850;31;0
2020;12;1850;32;0
2020;12;1850;8;0
2020;12;1850;1;0,00846931527154421
2020;12;1850;15;0,0177336407164391
2020;12;1850;24;0,00942315585614236
2020;12;1850;25;0
2020;12;1850;14;0,0141047800234467
2020;12;1860;2;5,91211564341117
2020;12;1860;3;0,033126372749269
2020;12;1860;4;0,182763589838683
2020;12;1860;5;0,223187982403311
2020;12;1860;6;0,697976079891116
2020;12;1860;11;0,117233294255569
2020;12;1860;12;0,130798
2020;12;1860;16;0,107386833609318
2020;12;1860;10;4,70012404176766
2020;12;1860;22;0
2020;12;1860;28;0
2020;12;1860;26;3,34441008093703
2020;12;1860;27;0
2020;12;1860;9;0,00148097443721446
2020;12;1860;30;0,469770072168691
2020;12;1860;31;0,594530321046376
2020;12;1860;32;0
2020;12;1860;8;0,483724528716248
2020;12;1860;1;3,13236342088476
2020;12;1860;15;2,23443873027132
2020;12;1860;24;3,48513991588538
2020;12;1860;25;0
2020;12;1860;14;3,93023327002345
2020;12;1870;2;0
2020;12;1870;3;0,0505143952392778
2020;12;1870;4;0
2020;12;1870;5;0,115677451086771
2020;12;1870;6;0,123930021360062
2020;12;1870;11;0,117233294255569
2020;12;1870;12;0
2020;12;1870;16;0,0944753820660408
2020;12;1870;10;0,0316056514817835
2020;12;1870;22;0
2020;12;1870;28;0,456881781838949
2020;12;1870;26;0
2020;12;1870;27;0,0252900934575506
2020;12;1870;9;0,108132643120072
2020;12;1870;30;0,18894834343534
2020;12;1870;31;0,297265160523188
2020;12;1870;32;0
2020;12;1870;8;0,220984037549151
2020;12;1870;1;0,0436820856682171
2020;12;1870;15;0,0709345628657563
2020;12;1870;24;0,0486016977967477
2020;12;1870;25;0
2020;12;1870;14;0,0430465400234467
2020;12;1880;2;0
2020;12;1880;3;0,379613780032535
2020;12;1880;4;0
2020;12;1880;5;0,178155269285817
2020;12;1880;6;0,0753053636836798
2020;12;1880;11;0,117233294255569
2020;12;1880;12;0,016505
2020;12;1880;16;0,0606241799780221
2020;12;1880;10;0,0137491704387416
2020;12;1880;22;0,156612983216309
2020;12;1880;28;0,571102227298686
2020;12;1880;26;0,115506819955066
2020;12;1880;27;0
2020;12;1880;9;0,642900175393035
2020;12;1880;30;0,00117172256904395
2020;12;1880;31;0
2020;12;1880;32;0,108959443792058
2020;12;1880;8;0,0104478572927077
2020;12;1880;1;0,126383856173347
2020;12;1880;15;0,230537329313708
2020;12;1880;24;0,140617598499741
2020;12;1880;25;0
2020;12;1880;14;0,0433025500234467
2020;12;1890;2;0
2020;12;1890;3;0,140196576510886
2020;12;1890;4;0
2020;12;1890;5;0,287823654854103
2020;12;1890;6;0,0927207090953991
2020;12;1890;11;0,117233294255569
2020;12;1890;12;0
2020;12;1890;16;0,0821463197547323
2020;12;1890;10;0,0121531485820555
2020;12;1890;22;0
2020;12;1890;28;0,513992004568818
2020;12;1890;26;0
2020;12;1890;27;0
2020;12;1890;9;0,0761620082040879
2020;12;1890;30;0,00529692245483634
2020;12;1890;31;0,297265160523188
2020;12;1890;32;0
2020;12;1890;8;0,137514466713512
2020;12;1890;1;0,0422182533990613
2020;12;1890;15;0,0532009221493173
2020;12;1890;24;0,0469730041919824
2020;12;1890;25;0
2020;12;1890;14;0,0288309100234467
2020;12;1900;2;0
2020;12;1900;3;0,0306075550250474
2020;12;1900;4;0
2020;12;1900;5;0
2020;12;1900;6;0,0864533762123223
2020;12;1900;11;0,117233294255569
2020;12;1900;12;0
2020;12;1900;16;0,180547716764118
2020;12;1900;10;0,00856177503954764
2020;12;1900;22;0,0826268497658456
2020;12;1900;28;0
2020;12;1900;26;0
2020;12;1900;27;0
2020;12;1900;9;0,0312140114682304
2020;12;1900;30;0
2020;12;1900;31;0
2020;12;1900;32;0
2020;12;1900;8;0
2020;12;1900;1;0,0167960494779109
2020;12;1900;15;0,0354672814328782
2020;12;1900;24;0,0186876727248076
2020;12;1900;25;0
2020;12;1900;14;0,0185999300234467
2020;12;1910;2;0
2020;12;1910;3;0,429957754586818
2020;12;1910;4;0,279957680847663
2020;12;1910;5;0
2020;12;1910;6;0,10141644986561
2020;12;1910;11;0,117233294255569
2020;12;1910;12;0,079989
2020;12;1910;16;0,049996012390685
2020;12;1910;10;0,0305468141359734
2020;12;1910;22;0,00648053723653691
2020;12;1910;28;0
2020;12;1910;26;0,156633358087592
2020;12;1910;27;0
2020;12;1910;9;0,105937019185084
2020;12;1910;30;0,0464911878385285
2020;12;1910;31;0,297265160523188
2020;12;1910;32;0,0197937803005583
2020;12;1910;8;0,158038494337751
2020;12;1910;1;0,113100053600975
2020;12;1910;15;0,124135485015074
2020;12;1910;24;0,12583773283312
2020;12;1910;25;0
2020;12;1910;14;0,0541571900234467
2020;12;1920;2;0
2020;12;1920;3;0,0982747922090412
2020;12;1920;4;0,241065499123875
2020;12;1920;5;0,0466261150309085
2020;12;1920;6;0,0526654197682352
2020;12;1920;11;0,117233294255569
2020;12;1920;12;0
2020;12;1920;16;0,0576117085956304
2020;12;1920;10;0,00823674985715842
2020;12;1920;22;0
2020;12;1920;28;0,369788692175899
2020;12;1920;26;0
2020;12;1920;27;0
2020;12;1920;9;0,0903335567120666
2020;12;1920;30;0
2020;12;1920;31;0
2020;12;1920;32;0
2020;12;1920;8;0
2020;12;1920;1;0,0477171298127407
2020;12;1920;15;0,0886682035821954
2020;12;1920;24;0,0530911811423509
2020;12;1920;25;0
2020;12;1920;14;0,0261186200234467
2020;12;1930;2;0
2020;12;1930;3;0,564104396780393
2020;12;1930;4;0
2020;12;1930;5;0,176038573017075
2020;12;1930;6;0,175369281878342
2020;12;1930;11;0,117233294255569
2020;12;1930;12;0,002383
2020;12;1930;16;0,11029425743055
2020;12;1930;10;0,228900263999553
2020;12;1930;22;0,192795982786973
2020;12;1930;28;0
2020;12;1930;26;0,130312373682776
2020;12;1930;27;0
2020;12;1930;9;0,401877497329379
2020;12;1930;30;0,0595765730467246
2020;12;1930;31;0
2020;12;1930;32;0
2020;12;1930;8;0,0270775524497363
2020;12;1930;1;0,132990112193238
2020;12;1930;15;0,124135485015074
2020;12;1930;24;0
2020;12;1930;25;0
2020;12;1930;14;0,199431480023447
2020;12;1940;2;0,981405635163789
2020;12;1940;3;0,037847025723622
2020;12;1940;4;0,244751457846686
2020;12;1940;5;0,172999937929058
2020;12;1940;6;0,283056688285071
2020;12;1940;11;0,117233294255569
2020;12;1940;12;0,000569
2020;12;1940;16;0,0386677412560237
2020;12;1940;10;0,137790584521219
2020;12;1940;22;0
2020;12;1940;28;0,528269560251285
2020;12;1940;26;0,623595822483761
2020;12;1940;27;0
2020;12;1940;9;0,0240688624881434
2020;12;1940;30;0
2020;12;1940;31;0
2020;12;1940;32;0
2020;12;1940;8;0
2020;12;1940;1;0,519969381191523
2020;12;1940;15;0,39014009576166
2020;12;1940;24;0,578529947497898
2020;12;1940;25;0
2020;12;1940;14;0,185471460023447
2020;12;1950;2;0
2020;12;1950;3;0,13879060585968
2020;12;1950;4;0,248748212067971
2020;12;1950;5;0,0961332888720497
2020;12;1950;6;0,0264302921809137
2020;12;1950;11;0,117233294255569
2020;12;1950;12;0,000348
2020;12;1950;16;0,0550019196384146
2020;12;1950;10;0,00842010657437583
2020;12;1950;22;0,015841313244868
2020;12;1950;28;0,456881781838949
2020;12;1950;26;0
2020;12;1950;27;0
2020;12;1950;9;0,148910702417189
2020;12;1950;30;0
2020;12;1950;31;0
2020;12;1950;32;1,42935822950456
2020;12;1950;8;0,130071598884915
2020;12;1950;1;0,0438579356486027
2020;12;1950;15;0,0709345628657563
2020;12;1950;24;0,0487973525479695
2020;12;1950;25;0
2020;12;1950;14;0,0284456800234467
2020;12;1960;2;0
2020;12;1960;3;0,0223455602165045
2020;12;1960;4;0
2020;12;1960;5;0,0897244029472464
2020;12;1960;6;0,0561183390049025
2020;12;1960;11;0,117233294255569
2020;12;1960;12;0
2020;12;1960;16;0,218661908956555
2020;12;1960;10;0,003195841034674
2020;12;1960;22;0
2020;12;1960;28;0
2020;12;1960;26;0
2020;12;1960;27;0
2020;12;1960;9;0,0115777545677508
2020;12;1960;30;0
2020;12;1960;31;0
2020;12;1960;32;0
2020;12;1960;8;0
2020;12;1960;1;0,0146383226915579
2020;12;1960;15;0,0177336407164391
2020;12;1960;24;0,0162869360476535
2020;12;1960;25;0
2020;12;1960;14;0,0145809100234467
2020;12;1970;2;0
2020;12;1970;3;0,0239202473458555
2020;12;1970;4;0
2020;12;1970;5;0,181095125214626
2020;12;1970;6;0,055286443777283
2020;12;1970;11;0,117233294255569
2020;12;1970;12;0,000238
2020;12;1970;16;0,168179461605125
2020;12;1970;10;0,00842417332008442
2020;12;1970;22;0
2020;12;1970;28;0,171330668189606
2020;12;1970;26;0
2020;12;1970;27;0
2020;12;1970;9;0,0455325347611069
2020;12;1970;30;0,177887462558187
2020;12;1970;31;0
2020;12;1970;32;0
2020;12;1970;8;0,0808498517326961
2020;12;1970;1;0,0162827576432719
2020;12;1970;15;0,0177336407164391
2020;12;1970;24;0,0181165723698899
2020;12;1970;25;0
2020;12;1970;14;0,0204313800234467
2020;12;1980;2;0
2020;12;1980;3;0,111945939559316
2020;12;1980;4;0
2020;12;1980;5;0,153777983924134
2020;12;1980;6;0,0953715128713069
2020;12;1980;11;0,117233294255569
2020;12;1980;12;0,222283
2020;12;1980;16;0,147947088436209
2020;12;1980;10;0,0116642429054152
2020;12;1980;22;0
2020;12;1980;28;0
2020;12;1980;26;0
2020;12;1980;27;0
2020;12;1980;9;0,0586606508789106
2020;12;1980;30;0
2020;12;1980;31;0
2020;12;1980;32;0
2020;12;1980;8;0
2020;12;1980;1;0,0154035077413439
2020;12;1980;15;0,0354672814328782
2020;12;1980;24;0,0171382986137808
2020;12;1980;25;0
2020;12;1980;14;0,0232337100234467
2020;12;1990;2;0
2020;12;1990;3;0,0210162788735459
2020;12;1990;4;0
2020;12;1990;5;0,16282098076115
2020;12;1990;6;0,057682871921689
2020;12;1990;11;0,117233294255569
2020;12;1990;12;0
2020;12;1990;16;0,133602965938459
2020;12;1990;10;0,00247738076651167
2020;12;1990;22;0
2020;12;1990;28;0,158480868075386
2020;12;1990;26;0
2020;12;1990;27;0
2020;12;1990;9;0,0314471195271692
2020;12;1990;30;0
2020;12;1990;31;0
2020;12;1990;32;0
2020;12;1990;8;0
2020;12;1990;1;0,017651535868976
2020;12;1990;15;0,0177336407164391
2020;12;1990;24;0,0196395066496704
2020;12;1990;25;0
2020;12;1990;14;0,0145162000234467
2020;12;1995;2;0
2020;12;1995;3;0,0173403046982103
2020;12;1995;4;0
2020;12;1995;5;0,0657351785681661
2020;12;1995;6;0,0731565819658985
2020;12;1995;11;0,117233294255569
2020;12;1995;12;0
2020;12;1995;16;0,164007277858229
2020;12;1995;10;0,0467279311616368
2020;12;1995;22;0
2020;12;1995;28;0
2020;12;1995;26;0
2020;12;1995;27;0
2020;12;1995;9;0,0278429905823465
2020;12;1995;30;0
2020;12;1995;31;0
2020;12;1995;32;0
2020;12;1995;8;0
2020;12;1995;1;0,0298944966655517
2020;12;1995;15;0,0354672814328782
2020;12;1995;24;0,0332613077077079
2020;12;1995;25;0
2020;12;1995;14;0,0481718500234467
2020;12;2000;2;0
2020;12;2000;3;0,0351833504171549
2020;12;2000;4;0
2020;12;2000;5;0,0774358051648254
2020;12;2000;6;0,0293313928765003
2020;12;2000;11;0,117233294255569
2020;12;2000;12;0
2020;12;2000;16;0,132408891165401
2020;12;2000;10;0,00541307421048638
2020;12;2000;22;0
2020;12;2000;28;0,171330668189606
2020;12;2000;26;0
2020;12;2000;27;0
2020;12;2000;9;0,0147323755491033
2020;12;2000;30;0,343598037297713
2020;12;2000;31;0
2020;12;2000;32;0
2020;12;2000;8;0,156165307951811
2020;12;2000;1;0,0133741039136506
2020;12;2000;15;0,0354672814328782
2020;12;2000;24;0,0148803370253561
2020;12;2000;25;0
2020;12;2000;14;0,0168835100234467
2020;12;2010;2;0
2020;12;2010;3;0,0828176360800223
2020;12;2010;4;0,136705250831457
2020;12;2010;5;0,225745657061375
2020;12;2010;6;0,0626914130943645
2020;12;2010;11;0,117233294255569
2020;12;2010;12;0,033991
2020;12;2010;16;0,134439393060459
2020;12;2010;10;0,00252914192211413
2020;12;2010;22;0,0378031338797986
2020;12;2010;28;0,171330668189606
2020;12;2010;26;0
2020;12;2010;27;0
2020;12;2010;9;0,0416442037275047
2020;12;2010;30;0,320954959488145
2020;12;2010;31;0
2020;12;2010;32;0
2020;12;2010;8;0,145874029087362
2020;12;2010;1;0,0208928787506781
2020;12;2010;15;0,0354672814328782
2020;12;2010;24;0,0232458996316508
2020;12;2010;25;0
2020;12;2010;14;0,0208147100234467
2020;12;2015;2;0
2020;12;2015;3;0,164691141565174
2020;12;2015;4;0,21451243623789
2020;12;2015;5;0
2020;12;2015;6;0,0372430599255661
2020;12;2015;11;0,117233294255569
2020;12;2015;12;0
2020;12;2015;16;0,0827612396271421
2020;12;2015;10;0,00922874264808506
2020;12;2015;22;0,0302425071038389
2020;12;2015;28;0
2020;12;2015;26;0
2020;12;2015;27;0
2020;12;2015;9;0,153714283900941
2020;12;2015;30;0,0122583329546799
2020;12;2015;31;0
2020;12;2015;32;0
2020;12;2015;8;0,00557141232790202
2020;12;2015;1;0,0315864586389915
2020;12;2015;15;0,0532009221493173
2020;12;2015;24;0,0351438236924367
2020;12;2015;25;0
2020;12;2015;14;0,0253102500234467
2020;12;2020;2;0
2020;12;2020;3;0,10698499341912
2020;12;2020;4;0,192907086660192
2020;12;2020;5;0,207112850184584
2020;12;2020;6;0,13285635948973
2020;12;2020;11;0,117233294255569
2020;12;2020;12;0
2020;12;2020;16;0,104563611502029
2020;12;2020;10;0,0334343403998417
2020;12;2020;22;0
2020;12;2020;28;0
2020;12;2020;26;0
2020;12;2020;27;0,437534433517303
2020;12;2020;9;0,0950923994785591
2020;12;2020;30;0
2020;12;2020;31;0
2020;12;2020;32;0
2020;12;2020;8;0
2020;12;2020;1;0,0601692095049101
2020;12;2020;15;0,0709345628657563
2020;12;2020;24;0,0669456527153548
2020;12;2020;25;0
2020;12;2020;14;0,0492428400234467
2020;12;2030;2;0
2020;12;2030;3;0,1429710252626
2020;12;2030;4;0,198682337528655
2020;12;2030;5;0,127442754513864
2020;12;2030;6;0,0229430387581179
2020;12;2030;11;0,117233294255569
2020;12;2030;12;0
2020;12;2030;16;0,0830416481477946
2020;12;2030;10;0,00116767449025759
2020;12;2030;22;0,211697549726872
2020;12;2030;28;0
2020;12;2030;26;0
2020;12;2030;27;0,36104238186918
2020;12;2030;9;0,0933336790037097
2020;12;2030;30;0
2020;12;2030;31;0
2020;12;2030;32;0
2020;12;2030;8;0
2020;12;2030;1;0,0283261049485991
2020;12;2030;15;0,0532009221493173
2020;12;2030;24;0,0315162788454593
2020;12;2030;25;0
2020;12;2030;14;0,0199169300234467
2020;12;2040;2;0
2020;12;2040;3;0,0225705155206975
2020;12;2040;4;0,190783389712008
2020;12;2040;5;0,288752649327606
2020;12;2040;6;0,0679146794049293
2020;12;2040;11;0,117233294255569
2020;12;2040;12;0,003293
2020;12;2040;16;0,127953708214116
2020;12;2040;10;0,00987282772009078
2020;12;2040;22;0,177314699388579
2020;12;2040;28;0
2020;12;2040;26;0
2020;12;2040;27;0
2020;12;2040;9;0,0191548547772263
2020;12;2040;30;0
2020;12;2040;31;0
2020;12;2040;32;0
2020;12;2040;8;0
2020;12;2040;1;0,0244526526779433
2020;12;2040;15;0,0354672814328782
2020;12;2040;24;0,0272065863523302
2020;12;2040;25;0
2020;12;2040;14;0,0258617100234467
2020;12;2050;2;0
2020;12;2050;3;0,0531150148922968
2020;12;2050;4;0,190687061492798
2020;12;2050;5;0,147051593559019
2020;12;2050;6;0,0649015812996033
2020;12;2050;11;0,117233294255569
2020;12;2050;12;0,000292
2020;12;2050;16;0,085236168947762
2020;12;2050;10;0,0202246159365773
2020;12;2050;22;0,250580773146094
2020;12;2050;28;0,456881781838949
2020;12;2050;26;0
2020;12;2050;27;0
2020;12;2050;9;0,0584910219871801
2020;12;2050;30;0,00946267522075671
2020;12;2050;31;0,326991676575507
2020;12;2050;32;0
2020;12;2050;8;0,152918502891402
2020;12;2050;1;0,0487532188863639
2020;12;2050;15;0,0709345628657563
2020;12;2050;24;0,0542439577846848
2020;12;2050;25;0
2020;12;2050;14;0,0367630800234467
2020;12;2060;2;0
2020;12;2060;3;0,028434691291365
2020;12;2060;4;0
2020;12;2060;5;0,107422335638676
2020;12;2060;6;0,0879652761722552
2020;12;2060;11;0,117233294255569
2020;12;2060;12;0
2020;12;2060;16;0,114814699096443
2020;12;2060;10;0,00680099035534154
2020;12;2060;22;0
