"IBGE1";"IBGE2";"SEF";"Municípios";"População bruto";"População dos 50 + Populosos";"Área Geográfica";"Educação";"Patrimônio Cultural";"Receita Própria";"Cota Mínima";"Mineradores";"Saúde per capita";"VAF";"Esportes";"Turismo";"Penitenciárias";"Recursos Hídricos";"Produção de Alimentos";"Unidades de Conservação (IC i)";"Saneamento";"Mata Seca";"Número Equipes de Saúde";"Mês";"Ano";"Meio Ambiente";"População";"PSF";"ICMS Solidário";"Índice Mínimo per capita";"Índice de participação a acertar";"Índice de participação"
310010;10;1;"ABADIA DOS DOURADOS";6972;0;0,150510436366765;0;0,0536817692600498;0,0781298006923241;0,117233294255569;0,020525;0,109667488809057;0,0326812451711436;0;0;0;0,619261880350862;0,13769534690563;0;0;0;2;"Julho";2019;0;0,0331358395472538;0,0363834818992178;0,0368851828062355;0;0,04129454;0,04129454
310020;20;2;"ABAETÉ";23223;0;0,309243670784525;0,151187978219661;0,0767302397419112;0,145866251707351;0,117233294255569;0;0,0911094845367758;0,0580938372760797;0;0;0,224315889414264;0,0303102952898466;0,154193985194054;0;0;0;6;"Julho";2019;0;0,110372002553912;0,109150445697653;0,122860671300804;0;0,07158427;0,07158427
310030;30;3;"ABRE CAMPO";13465;0;0,080162481807805;0;0,123368114196535;0,081520942775792;0,117233294255569;0;0,0765884621073505;0,0230014284152969;0,0417634621910156;0,456881781838949;0,173201477735267;0;0,0622290430052417;0;0,211774671749258;0;6;"Julho";2019;0,0962515883100376;0,06399513475384;0,109150445697653;0,0712362286985027;0;0,03617045;0,03617045
310040;40;4;"ACAIACA";3994;0;0,0174289234544075;0,135108147944969;0,148462724404847;0,0314120533888706;0,117233294255569;0;0,142921648598484;0,00378305537156216;0,0151212535519195;0;0;0;0,0578114003292959;0;0;0;2;"Julho";2019;0;0,0189822924772994;0,0363834818992178;0,0211301520550925;0;0,01801663;0,01801663
310050;50;5;"AÇUCENA";9575;0;0,138311723734845;0,148000238990927;0;0,0667728681322231;0,117233294255569;0;0,0470259453375475;0,0134591747897829;0,144191953512946;0,475442604226156;0,122204570450935;0,119462869520912;0,0715429062985294;0,156231647425826;0;0;5;"Julho";2019;0,0710072837550379;0,0455071233024892;0,0909587047480444;0,0506562859107437;0;0,02939673;0,02939673
310060;60;6;"ÁGUA BOA";13600;0;0,225348975975336;0;0,143847150596618;0,0384188985432882;0,117233294255569;0;0,0535826515100728;0,0123903055269161;1,64929672669864;0,475442604226156;0;0;0,237465807734893;0;0,211774671749258;0;7;"Julho";2019;0,0962515883100376;0,0646367495471388;0,127342186647262;0,0719504426512913;0;0,03225383;0,03225383
310070;70;7;"ÁGUA COMPRIDA";2005;0;0,0839441168078373;0;0,0748487319474736;0,0944892800480489;0,117233294255569;0;0,463444358903704;0,0399913059053811;0;0;0;1,51007208389144;0,116142479815215;0;0,444726810673441;0;1;"Julho";2019;0,202128335451079;0,00952916785603039;0,0181917409496089;0,0106073998173411;0;0,05249735;0,05249735
310080;80;8;"AGUANIL";4448;0;0,0396415555366162;0,139862210600211;0;0,0320977747673579;0,117233294255569;0;0,12687601737222;0,011873519232316;0;0;0;0,110927944555207;0,0658513094350645;0;0;0;2;"Julho";2019;0;0,0211400192636524;0,0363834818992178;0,0235320271259517;0;0,02326992;0,02326992
310090;90;9;"ÁGUAS FORMOSAS";19166;0;0,139392190877711;0;0,119122962235335;0,0784400774377444;0,117233294255569;0;0,0465213214956246;0,0206377106018604;0;0;0,170146363473994;0;0,191020644986388;0;0;0;8;"Julho";2019;0;0,0910902898397398;0,145533927596871;0,101397219401077;0;0,03665982;0,03665982
310100;100;10;"ÁGUAS VERMELHAS";13477;0;0,214396038550727;0,170208488683592;0,0572095963746204;0,0394892190829385;0,117233294255569;0;0,0538159957567761;0,0125339860658911;0,0518442978922953;0;0;0;0,0931224146544745;0;0,211774671749258;0,436188814658541;6;"Julho";2019;0,135944770443965;0,064052167179911;0,109150445697653;0,071299714383195;0;0,03150818;0,03150818
310110;110;11;"AIMORÉS";25193;0;0,230589412038923;0,161997495982424;0,0573271906117728;0,144903093622075;0,117233294255569;0,011432;0,0850142753283684;0,102338877548119;0;0;0,11021912219517;0;0,257702069013279;0,0334974488757562;0,423549343498515;0;9;"Julho";2019;0,207727767134106;0,119734825833902;0,16372566854648;0,133282904537793;0;0,1082858;0,1082858
310120;120;12;"AIURUOCA";6032;0;0,110686530697205;0,139969478529507;0,127589747310305;0,0910487533936162;0,117233294255569;0;0,108050507011082;0,0121515545120749;0;0,316961736150771;0;0;0,0554588620317884;0,304489620539555;0,232952138924183;0;2;"Julho";2019;0,244267279676269;0,0286682995050251;0,0363834818992178;0,0319121375053374;0;0,02957161;0,02957161
310130;130;13;"ALAGOA";2683;0;0,0276013341417409;0;0,170041266922304;0,0492692993891578;0,117233294255569;0;0,272964949031996;0,0025983807908008;0;0,114220445459737;0;0;0,0291154166462755;0,307876094784217;0,211774671749258;0;1;"Julho";2019;0,236181273389464;0,0127514999290422;0,0181917409496089;0,0141943410024569;0;0,01815603;0,01815603
310140;140;14;"ALBERTINA";3003;0;0,00989462497079203;0,133936497924841;0,0881956778642658;0,0778585171256451;0,117233294255569;0;0,215356737407344;0,0152707380780102;0;0;0;0;0,0171679530001125;0;0,232952138924183;0;0;"Julho";2019;0,105876747141041;0,014272364624269;0;0,015887292594252;0;0,02757281;0,02757281
310150;150;15;"ALÉM PARAÍBA";35321;0;0,0869111409335949;0,167520363839013;0,0502891755182044;0,189139837147332;0,117233294255569;0;0,0880580322489687;0,103545989407392;0,315746175357937;0,456881781838949;0,0680350445106647;0,645888715774771;0,0629712317815116;0,0699463027778958;0,211774671749258;0;7;"Julho";2019;0,128042182922591;0,16787019343783;0,127342186647262;0,186864822418107;0;0,11133965;0,11133965
310160;160;16;"ALFENAS";79481;0,712975652743962;0,145084241756534;0,15197792184241;0,0493895796039889;0,333740983790075;0,117233294255569;0,003311;0,0880420177825264;0,372900824669306;0;0;0,830286052698371;0,791384536967759;0,157930617771525;0,00838168104028617;0,423549343498515;0;19;"Julho";2019;0,196312650652885;0,377749521379128;0,345643078042569;0,42049214208583;0;0,35020062;0,35020062
310163;163;724;"ALFREDO VASCONCELOS";6831;0;0,0222433078055077;0,169714910395529;0,0801404726193295;0,0663787047425128;0,117233294255569;0;0,111501250011032;0,0129764344851265;0;0,422615648201028;0;0;0,0706351663976318;0;0,211774671749258;0;3;"Julho";2019;0,0962515883100376;0,0324657085409195;0,0545752228488266;0,0361392260111008;0;0,02808073;0,02808073
310170;170;17;"ALMENARA";41642;0;0,390501957596846;0,376764160876654;0,0714384990700553;0,126692888278617;0,117233294255569;0,000767;0,0403802663422118;0,0339637039294046;0,277042966861953;0;0,316321830436458;0;0,285713504735957;0,0101147405362935;0,211774671749258;0,000939185637748581;12;"Julho";2019;0,100934203776818;0,197912023870732;0,218300891395307;0,220305906829785;0;0,06809442;0,06809442
310180;180;18;"ALPERCATA";7411;0;0,0284244660502653;0,249176993424622;0,038806098260277;0,0946505593396629;0,117233294255569;0;0,0587017856302838;0,00832767816922528;0;0;0;0,00101035465267539;0,0170427558522527;0;0;0;3;"Julho";2019;0;0,035222275801018;0,0545752228488266;0,0392077007712294;0;0,02402772;0,02402772
310190;190;19;"ALPINÓPOLIS";19745;0;0,07743234243419;0;0,190455626491953;0,190789018003529;0,117233294255569;0,001369;0,110510873020316;0,0704363381979028;0;0;0;0;0,0937498706876725;0;0,211774671749258;0;6;"Julho";2019;0,0962515883100376;0,0938421043976658;0,109150445697653;0,104460403687481;0;0,07663037;0,07663037
310200;200;20;"ALTEROSA";14414;0;0,0617553436215279;0,206262723413562;0,183023670703924;0,11361881650856;0,117233294255569;0;0,0884262232407855;0,0301611766452962;0;0;0;0,0969365501574864;0,143245812763284;0,00139729883875465;0,211774671749258;0;5;"Julho";2019;0,0968866606322516;0,0685054491156219;0,0909587047480444;0,07625688826292;0;0,0473416;0,0473416
310205;205;769;"ALTO CAPARAÓ";5799;0;0,0178225952367453;0,178824579198762;0,106716770215762;0,0811282345351654;0,117233294255569;0;0,122831421291793;0,00754154832250045;0;0,285551113649343;0;0;0,025921515428914;0,371557267435252;0;0;2;"Julho";2019;0,168872778049322;0,0275609198988131;0,0363834818992178;0,0306794571275616;0;0,0244761;0,0244761
315350;5350;535;"ALTO JEQUITIBÁ";8333;0;0,0258136211561466;0,136207350170732;0,0555867959019179;0,0681399147834584;0,117233294255569;0;0,0692006658855364;0,0126168713502541;0;0;0;0;0,0628600910990236;0,0732094575755806;0;0;3;"Julho";2019;0,0332736984681014;0,0396042672041403;0,0545752228488266;0,044085517545089;0;0,02587012;0,02587012
310210;210;21;"ALTO RIO DOCE";11146;0;0,0881228320039072;0,188021802295356;0;0,0606477282964055;0,117233294255569;0;0,0373445534517973;0,0153504242496246;0,021061746018745;0,475442604226156;0;0;0,139764100240432;0,17642404896853;0,211774671749258;0;5;"Julho";2019;0,176436318566234;0,0529736184156183;0,0909587047480444;0,0589676201317127;0;0,03274415;0,03274415
310220;220;22;"ALVARENGA";3973;0;0,0504547479995296;0;0,0598554667105484;0,0367222857546494;0,117233294255569;0;0,121295313185175;0,0046928658196738;0;0,211307824100514;0;0;0,0201960703570492;0;0;0;2;"Julho";2019;0;0,0188824857316752;0,0363834818992178;0,0210190521068809;0;0,01513838;0,01513838
310230;230;23;"ALVINÓPOLIS";15239;0;0,102216622652969;0;0,0641476563666093;0,101084163787963;0,117233294255569;0,005204;0,0831616583532414;0,0498513417835846;0;0;0;0;0,0672417663700983;0;0;0;7;"Julho";2019;0;0,0724264284080035;0,127342186647262;0,0806215290855168;0;0,0554918;0,0554918
310240;240;24;"ALVORADA DE MINAS";3606;0;0,063744153015416;0;0,174627442171246;0,121832081788659;0,117233294255569;0;0,236758240418342;0,110055513748398;0,0889273720791454;0,114220445459737;0;0;0,054656235557192;0;0,211774671749258;0;2;"Julho";2019;0,0962515883100376;0,0171382440343369;0,0363834818992178;0;0;0,09869062;0,09869062
310250;250;25;"AMPARO DO SERRA";4751;0;0,0231840299866784;0,164218613929323;0,121710035452687;0,0186261635493377;0,117233294255569;0;0,108433312694227;0,00530270312458803;0;0;0;0;0,0663072922367577;0;0,232952138924183;0;2;"Julho";2019;0,105876747141041;0,0225800880219453;0,0363834818992178;0,0251350406644327;0;0,02043821;0,02043821
310260;260;26;"ANDRADAS";40747;0;0,0795864598925229;0,137150212938898;0,151731844197683;0,268648214038638;0,117233294255569;0,046801;0,0919674718966457;0,174641082339228;0,741661483737002;0,456881781838949;0,299871215183448;0;0,172258025466064;0;0,275307073274035;0;4;"Julho";2019;0,125127064803049;0,193658355426269;0,0727669637984355;0,215570932846483;0;0,16799198;0,16799198
310280;280;28;"ANDRELÂNDIA";12242;0;0,171300055729268;0,228311368666401;0,197046783484343;0,122779976539834;0,117233294255569;0;0,0994597207326566;0,030496058739012;0;0;0,0514669248629899;0;0,082773773391196;0,00741312500476459;0,211774671749258;0;4;"Julho";2019;0,0996208536247031;0,0581825799967701;0,0727669637984355;0,0647659793336109;0;0,04785193;0,04785193
310285;285;770;"ANGELÂNDIA";8481;0;0,0313846733486232;0,180385954766871;0,164561375471005;0,0644909225712253;0,117233294255569;0;0,0911525510141042;0,00883118818158763;0,0604850142076778;0,399771559109081;0;0;0,138077751390273;0,666177795086639;0;0;4;"Julho";2019;0,302777807866877;0,0403076671256826;0,0727669637984355;0,0448685076562942;0;0,02962038;0,02962038
310290;290;29;"ANTÔNIO CARLOS";11432;0;0,0903127378060891;0,139411176647333;0,10812790106159;0,0479322367141503;0,117233294255569;0;0,060245879457332;0,0176374325361764;0;0,513992004568818;0;0;0,0549636558479109;0,00178166141031781;0,211774671749258;0;5;"Julho";2019;0,097061353421027;0,0543328912369772;0,0909587047480444;0,0604806956168796;0;0,03297349;0,03297349
310300;300;30;"ANTÔNIO DIAS";9363;0;0,134133008538775;0;0,036160227924349;0,316885214069621;0,117233294255569;9e-06;0,125485317650459;0,0537617638758679;0;0;0;0;0,104515574445231;0,0331041879720652;0;0;5;"Julho";2019;0,0150458534333036;0,0444995504419015;0,0909587047480444;0,0495347054811794;0;0,06112023;0,06112023
310310;310;31;"ANTÔNIO PRADO DE MINAS";1609;0;0,0145096171204484;0;0,0105834813437119;0,0242459706422375;0,117233294255569;0;0,326529538945236;0,0020014981166301;0,0226818803278792;0,114220445459737;0;0;0,102673540648096;0;0,211774671749258;0;1;"Julho";2019;0,0962515883100376;0,00764709779568723;0,0181917409496089;0,00851237222249468;0;0,01488906;0,01488906
310320;320;32;"ARAÇAÍ";2341;0;0,0315925865843167;0;0,268996817486011;0,0306728878622075;0,117233294255569;0;0,181216900790781;0,0061202794463617;0;0,105653912050257;0;0;0,0140399516664715;0;0;0;1;"Julho";2019;0;0,0111260757860185;0,0181917409496089;0,0123849989887259;0;0,01768;0,01768
310330;330;33;"ARACITABA";2066;0;0,018088451505337;0;0,118241005456692;0,0256011659193807;0,117233294255569;0;0,247757471713262;0,00166947389095731;0,0612050739006264;0;0;0;0,0200055957465705;0;0,211774671749258;0;1;"Julho";2019;0,0962515883100376;0,00981908268855799;0,0181917409496089;0,010930118714527;0;0,0142468;0,0142468
310340;340;34;"ARAÇUAÍ";36705;0;0,379894974162776;0,187842526565625;0,26546899037144;0,112227424341286;0,117233294255569;0,064323;0,0437284069950405;0,0330621298677007;0;0;0,27378523956796;0;0,327484632511523;0;0,211774671749258;2,46004883692049;13;"Julho";2019;0,320116032469802;0,174447933244686;0,236492632344915;0,194186838052621;0;0,06621522;0,06621522
310350;350;35;"ARAGUARI";116691;1,04676390450983;0,467949637892685;0;0,141230678819978;0,324045380857711;0,117233294255569;0,028657;0,11469764857095;1,02595268771801;0;0;0,525597157333684;3,22735616330055;0,356843416884626;0,00304251820992245;0;0;22;"Julho";2019;0,00138282452640975;0,554597569220968;0,400218300891395;0,617350669369252;0;0,8669584;0,8669584
310360;360;36;"ARANTINA";2804;0;0,0152594681344251;0,141311042672828;0,125578885854999;0,0338486277656184;0,117233294255569;0,000236;0,166021397361909;0,00185413393663873;0;0,171330668189606;0;0;0,0179797937393106;0;0,211774671749258;0;1;"Julho";2019;0,0962515883100376;0,0133265768919248;0,0181917409496089;0,0148344883231045;0;0,01694218;0,01694218
310370;370;37;"ARAPONGA";8425;0;0,0517533536191892;0;0,147157428372456;0,0337930415392491;0,117233294255569;6,7e-05;0,092521697900887;0,0100730212815419;0,00288023877179418;0,456881781838949;0;0;0,104778208915522;1,68095322678914;0,423549343498515;0;4;"Julho";2019;0,956496418195739;0,040041515804018;0,0727669637984355;0,0445722411277301;0;0,03324208;0,03324208
310375;375;725;"ARAPORÃ";6804;0;0,0502945525556346;0;0,131411560017756;0,107060285309874;0,117233294255569;0;0,349360220689878;0,408442940870431;0,0525643575852438;0;0;0;0,0446744298848203;0;0,211774671749258;0;3;"Julho";2019;0,0962515883100376;0,0323373855822597;0,0545752228488266;0;0;0,32310178;0,32310178
310380;380;38;"ARAPUÁ";2833;0;0,0292902031300384;0;0,162280047270249;0,0444576434519115;0,117233294255569;0;0,209544956785602;0,0211621854926553;0,0136811341660224;0,105653912050257;0;0;0,0440996125539381;0;0;0;0;"Julho";2019;0;0,0134644052549297;0;0,0149879120611109;0;0,02871969;0,02871969
310390;390;39;"ARAÚJOS";9142;0;0,0417240963072514;0,184762182071866;0,150514743843156;0,104478717326323;0,117233294255569;5,7e-05;0,0941591198055186;0,0211792649793685;0;0;0;0;0,0351892338022138;0;0;0;3;"Julho";2019;0;0,0434492032617605;0,0545752228488266;0,048365510788096;0;0,03494971;0,03494971
310400;400;40;"ARAXÁ";105083;0,942635604953306;0,19887412256141;0;0,0786705446549251;0,30555733124621;0,117233294255569;2,604414;0,12716183785337;1,49766583588651;0;0;0,672360146269471;0;0,150218018360965;0,110585093649292;0,423549343498515;0;16;"Julho";2019;0,242764101683678;0,499428202401616;0,291067855193742;0;0;1,1799032;1,1799032
310410;410;41;"ARCEBURGO";10657;0;0,02763200986504;0,16080664444077;0,193783543403365;0,102718330235364;0,117233294255569;0;0,143724110195308;0,0641760824850987;0,234919474824463;0;0;0;0,0386463582583335;0;0,211774671749258;0;3;"Julho";2019;0,0962515883100376;0,0506495470532248;0,0545752228488266;0,0563805784805008;0;0,06932667;0,06932667
310420;420;42;"ARCOS";39793;0;0,0868804652102959;0;0,154585268362185;0,223620856262015;0,117233294255569;1,355857;0,125605252893539;0,370800863651922;0,573797567818372;0,342661336379212;0,293760986660901;0;0,132451341659186;0,0435418696335592;0,211774671749258;0;12;"Julho";2019;0,11604136805849;0,189124277553625;0,218300891395307;0;0;0,30370412;0,30370412
310430;430;43;"AREADO";14955;0;0,0479938733082062;0,215616544365585;0,0537993634972021;0,132022824927491;0,117233294255569;0;0,101439879386732;0,0287386905033222;0;0;0,0596922324894951;0,17945934765031;0,0511084980731012;0;0;0;4;"Julho";2019;0;0,0710766609909897;0,0727669637984355;0,0791190345477986;0;0,04379664;0,04379664
310440;440;44;"ARGIRITA";2751;0;0,0272042539457033;0;0,217596376426717;0,0218673540075105;0,117233294255569;0;0,174397881006516;0,00214088115868858;0,00432035815769127;0;0;0;0,0202541312121246;0,10262207424881;0,211774671749258;0;1;"Julho";2019;0,142893321056122;0,0130746836767779;0,0181917409496089;0,0145540932157134;0;0,01557712;0,01557712
310445;445;771;"ARICANDUVA";5191;0;0,0415587882428065;0;0,237246373454875;0,0269881288075605;0,117233294255569;0;0,136129237255632;0,00264895163144603;0,0669655514442147;0;0;0;0,133804882810818;0,457604757775035;0;0;2;"Julho";2019;0,207981362408753;0,0246712769778822;0,0363834818992178;0,027462849103151;0;0,01895639;0,01895639
310450;450;45;"ARINOS";17888;0;0,898708369698978;0,185956229569427;0,0580915531532631;0,0806844144347017;0,117233294255569;0;0,0653995698634336;0,027931697419763;0,120970028415356;0;0;0;0,32183868401587;0,0317539806110794;0,211774671749258;0;8;"Julho";2019;0,110683772497773;0,0850163364631778;0,145533927596871;0,0946359939813455;0;0,05509632;0,05509632
310460;460;46;"ASTOLFO DUTRA";14085;0;0,0271326772580055;0,142585818915608;0;0,0473909990421901;0,117233294255569;0,002068;0,0872494978895284;0,0474894519668008;1,01528416705745;0;0;0;0,0437267630175636;0;0,211774671749258;0;3;"Julho";2019;0,0962515883100376;0,0669418101008419;0,0545752228488266;0,0745163224076057;0;0,05491057;0,05491057
310470;470;47;"ATALÉIA";13064;0;0,307980853508714;0;0;0,0621072392062807;0,117233294255569;0,011114;0,064655601048272;0,018442833931535;0;0;0;0;0,288951906722111;0;0;0;5;"Julho";2019;0;0,0620893011826339;0,0909587047480444;0,0691147487350345;0;0,03352434;0,03352434
310480;480;48;"AUGUSTO DE LIMA";4888;0;0,213085503483118;0,200273965421712;0,0264587033592797;0,046731894721988;0,117233294255569;0,012241;0,104692120169321;0,00538238812179435;0;0,285551113649343;0;0;0,082195376565098;0;0;0,0229682733944626;2;"Julho";2019;0,00209011287889609;0,0232312082195893;0,0363834818992178;0,02585983556467;0;0,02201377;0,02201377
310490;490;49;"BAEPENDI";19094;0;0,127994455465266;0,182379062975545;0,209538231325852;0,0844081379655001;0,117233294255569;0,000127;0,0582486976926806;0,0269131723112178;0,496841188134496;0,456881781838949;0,111864183720471;0;0,0793435993214886;0,508081089929908;0;0;8;"Julho";2019;0,230922855373143;0,0907480952833138;0,145533927596871;0,101016305292923;0;0,04832866;0,04832866
310500;500;50;"BALDIM";7851;0;0,0948288859584485;0,187617356160623;0,0864317643069805;0,135978702081574;0,117233294255569;0;0,0764000832684688;0,00904680901093249;0;0,369788692175899;0;0;0,0589343632802946;0;0;0;3;"Julho";2019;0;0,0373134647569549;0,0545752228488266;0,0415355092099476;0;0,02637741;0,02637741
310510;510;51;"BAMBUÍ";23757;0;0,247789971775438;0;0,0871373297298946;0,216336455087375;0,117233294255569;0,011201;0,0882342935063418;0,113318045920414;0,0315026115664989;0;0,0838981377903534;0;0,236248143228454;0;0;0;7;"Julho";2019;0;0,112909945514072;0,127342186647262;0,125685784269612;0;0,11178276;0,11178276
310520;520;52;"BANDEIRA";4825;0;0,0826574406361273;0,146695334714153;0,0264587033592797;0,0257470451558889;0,117233294255569;0;0,0772427416875558;0,00179594193357673;0;0;0;0;0,229443015956577;0,17253227508948;0;0;2;"Julho";2019;0,0784159190281687;0,0229317879827165;0,0363834818992178;0,0255265357200353;0;0,01827827;0,01827827
310530;530;53;"BANDEIRA DO SUL";5713;0;0,00802170164270033;0,177063757818872;0,136526909333883;0,0851398936351947;0,117233294255569;0,002109;0,159648218483602;0,00880001720708355;0;0;0;0;0,0128752874167114;0;0;0;2;"Julho";2019;0;0,0271521875119709;0,0363834818992178;0,0302244763872667;0;0,02372595;0,02372595
310540;540;54;"BARÃO DE COCAIS";32319;0;0,0580384684817936;0,192740110625398;0,297572217114033;0,194052101068535;0,117233294255569;0,087719;0,182334906092988;0,131314559860711;0;0;0,27460777033061;0;0,0256395841916491;0,001023860725704;0;0;9;"Julho";2019;0,000465344699832467;0,153602581515734;0,16372566854648;0,17098282029758;0;0,13126311;0,13126311
310550;550;55;"BARÃO DE MONTE ALTO";5443;0;0,0339529130714932;0,165079612847715;0,0105834813437119;0,0292434610715906;0,117233294255569;0;0,0740549117265085;0,00335397807455699;0;0;0;0;0,0661674630887881;0;0,211774671749258;0;3;"Julho";2019;0,0962515883100376;0,0258689579253733;0,0545752228488266;0,0287960484816896;0;0,01816326;0,01816326
310560;560;56;"BARBACENA";136392;1,22348957900699;0,129241934879427;0,144657974325356;0,0894304173543655;0,296141718609764;0,117233294255569;0,011821;0,0362884732241956;0,292281654470398;0,216737967577512;0,399771559109081;0,684345594525235;0;0,146073458322187;0;0,211774671749258;0;24;"Julho";2019;0,0962515883100376;0,648230554723041;0,436601782790613;0,721578292212862;0;0,31676145;0,31676145
310570;570;57;"BARRA LONGA";5250;0;0,0654364304174133;0;0,300747261517146;0,604393650198327;0,117233294255569;0;0,124428312703016;0,00507177876583025;0,0295224474108904;0,211307824100514;0;0;0,085222997499203;0;0;0;3;"Julho";2019;0;0,0249516864060646;0,0545752228488266;0,0277749870528882;0;0,03010366;0,03010366
310590;590;59;"BARROSO";20720;0;0,0140307349956133;0,17798694284108;0,140819098989944;0,133975732130394;0,117233294255569;0,709087;0,0672554961623841;0,048981644937339;0,424835218839642;0,456881781838949;0;0;0,0251313019983759;0;0,211774671749258;0;7;"Julho";2019;0,0962515883100376;0,098475989015935;0,127342186647262;0,109618615568732;0;0,06224359;0,06224359
310600;600;60;"BELA VISTA DE MINAS";10248;0;0,0184940527356244;0;0,111596931057584;0,234582447341717;0,117233294255569;0,47581;0,144774304515369;0,0509941584714826;0;0;0;0;0,0152329609929481;0;0;0;3;"Julho";2019;0;0,0487056918646381;0,0545752228488266;0,0542167747272377;0;0,05620446;0,05620446
310610;610;61;"BELMIRO BRAGA";3433;0;0,0668236547932702;0;0,13288148798216;0,107693769786781;0,117233294255569;0,086475;0,287280136905676;0,0146950004589793;0;0;0;0;0,0380332525141052;0;0,211774671749258;0;1;"Julho";2019;0,0962515883100376;0,01631602655848;0,0181917409496089;0,0181621962957267;0;0,02720723;0,02720723
310620;620;62;"BELO HORIZONTE";2501576;22,4401150147662;0,0562780228057984;0;0,0846678507496952;1,15791092173348;0,117233294255569;0,618156;0,108802917766741;8,77537517091285;0,958579466237751;0;4,5957143797178;0;0,0179950672295892;0,309879072295586;0,211774671749258;0;558;"Julho";2019;0,237091626668381;11,8892456900833;10,1509914498818;13,2345220974887;0;8,04011214;8,04011214
310630;630;63;"BELO ORIENTE";26396;0;0,0571437598855714;0,187939080385781;0,0659115699238946;0,280630372461938;0,117233294255569;0,00041;0,0987101261713239;0,340378437129939;0,0151212535519195;0,228440890919475;0;0;0,124467427074936;0,113905885282564;0;0;10;"Julho";2019;0,0517702248609253;0,12545232654752;0,181917409496089;0;0;0,28030421;0,28030421
310640;640;64;"BELO VALE";7710;0;0,0625733629095024;0;0,400408377503767;0,127137257871074;0,117233294255569;0,584067;0,201937681171966;0,154569172151772;0,0835269243820313;0,114220445459737;0;0;0,0373987423661388;0;0;0;4;"Julho";2019;0;0,0366433337506206;0,0727669637984355;0,0407895524148129;0;0,13547538;0,13547538
310650;650;65;"BERILO";11995;0;0,0996705376191478;0;0,130764791713418;0,0601247106343314;0,117233294255569;0;0,0593411075077032;0,00349176156910573;0,208997325878315;0,513992004568818;0;0,0654282447241171;0,159153114491493;0;0;1,7012729364101;5;"Julho";2019;0,154815837213319;0,0570086625601419;0,0909587047480444;0,063459232323694;0;0,02236388;0,02236388
310665;665;772;"BERIZAL";4705;0;0,0833169686870568;0,138836754478142;0,102189392085396;0,0183037078148826;0,117233294255569;0;0,0866615886106638;0,00251092608376842;0;0;0;0;0,100872711793905;0;0;0,0413945942918671;2;"Julho";2019;0,00376690808055991;0,0223614637220065;0,0363834818992178;0,0248916788731122;0;0,01722548;0,01722548
310660;660;66;"BERTÓPOLIS";4602;0;0,0728343923530331;0;0,119652136302521;0;0,117233294255569;0;0;0,00423089052399645;0;0,571102227298686;0;0;0,131917622303216;0,183462284820954;0;0;2;"Julho";2019;0,0833836084511235;0,0218719353982303;0,0363834818992178;0,0243467600795031;0;0,0163157;0,0163157
310670;670;67;"BETIM";432575;3,88036691770007;0,0590098663862633;0,140172749514494;0,152431529908739;0,276597124056922;0,117233294255569;0,063989;0,156190830859426;7,7428163542342;0;0;1,72707959277677;0;0,0651402006255086;0,042163956035321;0,211774671749258;0;78;"Julho";2019;0,115415106328091;2,05590014230541;1,41895579406949;0;0;5,97625587;5,97625587
310680;680;68;"BIAS FORTES";3430;0;0,0486210214289867;0;0,0105834813437119;0,0262501776982121;0,117233294255569;1e-04;0,143417525079793;0,00512374149740103;0;0,228440890919475;0;0;0,0302609976375804;0;0,211774671749258;0;2;"Julho";2019;0,0962515883100376;0,0163017684519622;0,0363834818992178;0,0181463248745536;0;0,01596068;0,01596068
310690;690;69;"BICAS";14431;0;0,023807769693759;0,221003113724968;0,138526011365473;0,129747615100559;0,117233294255569;0,165185;0,0743980701265564;0,021310276096808;1,49484392256118;0,456881781838949;0,164506152530105;0;0,0178877040583731;0;0,275307073274035;0;5;"Julho";2019;0,125127064803049;0,0685862450525559;0,0909587047480444;0,0763468263162342;0;0,04129332;0,04129332
310700;700;70;"BIQUINHAS";2532;0;0,0782145733783156;0;0;0,0309774110433388;0,117233294255569;0;0,23515582138248;0,0068935632825351;0;0;0;0,00133001108874044;0,0659739840425118;0;0;0;1;"Julho";2019;0;0,012033841900982;0,0181917409496089;0,0133954794700786;0;0,01706475;0,01706475
310710;710;71;"BOA ESPERANÇA";40031;0;0,146747547642083;0,163530514089897;0,124355905788615;0,234216346029832;0,117233294255569;0,002668;0,106273681676851;0,158900400021192;0,0617451186703378;0,399771559109081;0,205397681873302;0,731617562829186;0,207428349195981;0,20825773237666;0,211774671749258;0;8;"Julho";2019;0,19090472767523;0,190255420670699;0,145533927596871;0,211782953659841;0;0,15914813;0,15914813
310720;720;72;"BOCAINA DE MINAS";5091;0;0,0856858162084831;0,142370682231211;0,0802580668564819;0,0737422846379951;0,117233294255569;0;0,0937020682804536;0,00405161876142276;0;0;0;0;0,063293071047774;0,13346758401857;0,211774671749258;0;2;"Julho";2019;0,156912605246477;0,0241960067606238;0,0363834818992178;0,026933801730715;0;0,02082268;0,02082268
310730;730;73;"BOCAIÚVA";49942;0;0,550724668801459;0,174684244867946;0,100543072765263;0,137913438415712;0,117233294255569;0,010958;0,0497685170180459;0,0816490067849978;0;0;0,218088156497053;0;0,422952883541287;0,395950912593394;0,211774671749258;0,120078317776605;13;"Julho";2019;0,287138405001406;0,237359451903177;0,236492632344915;0,26421683874197;0;0,10812843;0,10812843
