"Mês";"Ano";"IBGE2";"População";"População dos 50 + Populosos";"Área Geográfica";"Educação";"Patrimônio Cultural";"Receita Própria";"Cota Mínima";"Mineradores";"Saúde per capita";"VAF";"Esportes";"Turismo";"Penitenciárias";"Recursos Hídricos";"Produção de Alimentos";"Unidades de Conservação (IC i)";"Saneamento";"Mata Seca";"Meio Ambiente";"PSF";"ICMS Solidário";"Índice Mínimo per capita";"Índice de participação";"Compensações";"Valor Líquido + Compensações"
"Novembro";"2021";665;8653,98;0;11935,6;33232,02;8437,21;7117,71;92368,63;0;14986,15;39802,14;0;0;0;0;30178,99;0;0;599,56;600,16;4857,86;14868,9;0;267039,34;-2184,1;264855,24
"Novembro";"2021";670;807967,23;1125563,94;8453,47;43727,54;36269,34;76833,04;92368,63;91,66;25825,84;78694754,94;0;0;20704,88;0;6260,1;931,25;25581,31;0;26509,91;257466,88;0;0;81222797,47;-8670788,29;72552009,18
"Novembro";"2021";680;6047,25;0;6965,22;0;12012,88;7899,73;92368,63;0,14;21616,74;46553,3;0;1925,9;0;0;12312,47;0;0;0;0;4857,86;10390,12;0;222950,33;-17375,2;205575,13
"Novembro";"2021";690;26437,9;0;3410,59;53883,21;15194,1;39800,68;92368,63;236,63;12684,83;188726,26;23134,28;5135,75;3289,2;0;2800,02;0;33255,7;0;33252,38;12144,66;45424,43;0;557923,61;-59142,34;498781,27
"Novembro";"2021";700;4537,71;0;11204,65;0;10146,01;10238,7;92368,63;0;31850,67;78062,22;0;0;0;340,77;8862,11;0;0;0;0;2428,93;7796,49;0;257836,94;-18060,97;239775,97
"Novembro";"2021";710;73059,35;0;21022,37;38623,95;23969,52;53868,14;92368,63;3,82;14469,73;1554676,06;0;4493,78;3460,32;26084,07;29699,34;21645,27;51162,62;0;72800,62;24289,32;125527,35;0;2158416,45;-228648,98;1929767,47
"Novembro";"2021";720;9244,36;0;12274,95;36078,02;12338,98;18421,37;92368,63;0;15049,89;51902,84;0;3851,81;0;0;4661,98;11375;25581,31;0;36952,62;4857,86;15883,25;0;313886,56;-15361,73;298524,83
"Novembro";"2021";730;91291,95;0;78894,25;39107,29;7476,01;58569,84;92368,63;15,69;9898,16;905335,57;1151,15;0;3175,12;0;59023,02;34284,15;25581,31;1725,26;61586,46;38862,92;156853,79;0;1603609,91;-87912,3;1515697,61
"Novembro";"2021";740;92694,32;0;29497,58;34666,78;39302,46;102481,75;92368,63;2,56;12108,84;1742448,11;23681,12;4156,74;2946,97;0;25669,14;0;25581,31;0;25578,75;36433,99;159263,28;0;2423301,08;41504,39;2464805,47
"Novembro";"2021";750;11733,02;0;10055,26;43713,19;18476,43;32040,72;92368,63;2,35;17631,86;112864,91;417,08;3209,84;0;0;5230,47;1546,5;25581,31;0;27125,1;7286,79;20159,15;0;402314,87;34778,83;437093,7
"Novembro";"2021";760;7709,38;0;5078,53;0;23103,01;24279,7;92368,63;0;29549,7;292930,01;144,58;0;0;0;15064,1;0;0;0;0;4857,86;13245,93;0;508331,5;71094,88;579426,38
"Novembro";"2021";770;11140,83;0;4764,57;36604,51;23844,92;30288,1;92368,63;18,53;15964,78;117623,17;0;0;0;0;2223,49;0;0;0;0;4857,86;19141,68;0;358841,09;37951,75;396792,84
"Novembro";"2021";780;26997,39;0;14480,23;47012,65;1281,6;17186,25;92368,63;0;8204,24;139462,66;0;0;0;0;13946,9;0;25581,31;0;25578,75;14573,59;46385,72;0;447478,68;-47873,22;399605,46
"Novembro";"2021";790;19140,86;0;5609,53;49418,47;19856,28;19295,74;92368,63;0,01;16476,65;331495,42;0;4493,78;0;0;23703,98;0;25581,31;0;25578,75;12144,66;32886,98;0;652469,85;-69241,48;583228,37
"Novembro";"2021";800;31983,79;0;17212,12;41684,55;19126,13;46329,34;92368,63;0;10989,06;342566,22;0;0;1939,3;6999,58;18149,59;339,29;0;0;339,26;17002,53;54953,13;0;701643,29;162541,16;864184,45
"Novembro";"2021";810;12461,45;0;7363,89;33168,64;25271,67;36763,11;92368,63;0;15160,25;128471,64;0;0;0;0;19140,78;0;0;0;0;7286,79;21410,71;0;398867,58;-40358,79;358508,79
"Novembro";"2021";820;9889,23;0;45202,65;32709,54;20441,55;21254,8;92368,63;0,3;24854,92;827390,8;0;0;0;0;28814,52;0;0;0;0;7286,79;16991,24;0;1127205,03;110983,22;1238188,25
"Novembro";"2021";825;20652,22;0;96260,92;44673,81;1281,6;5956,58;92368,63;0;11113,16;33160,21;166,83;0;0;0;25029,11;31195,69;0;20,82;31213,42;12144,66;35483,74;0;409504,9;30904,25;440409,15
"Novembro";"2021";830;35629,58;0;7324,1;52520,68;20185,23;44233,55;92368,63;0;12965,47;340261,41;1023,24;5135,75;0;0;1525,09;0;25581,31;0;25578,75;14573,59;61217,17;0;714542,33;-22713,34;691828,99
"Novembro";"2021";840;27155,43;0;8343,37;47807,22;20739,17;37618,04;92368,63;1,18;14637,33;418176,9;0;4750,56;1730,16;0;9519,08;0;0;0;0;9715,73;46657,26;0;739220,06;57294,61;796514,67
"Novembro";"2021";850;11422,39;0;38309,2;0;13086,58;7956,78;92368,63;0;13026,51;47487,31;51,9;4493,78;0;4044,17;21503,39;34632,22;0;0;34628,76;7286,79;19625,45;0;315291,69;10273,35;325565,04
"Novembro";"2021";855;30423,38;0;61339,11;55566,59;1281,6;29365,04;92368,63;0;13499,32;399790,55;0;0;0;0;33331,83;515,26;0;0;515,21;9715,73;52272,11;0;779469,21;-80689,41;698779,8
"Novembro";"2021";860;58864,92;0;34037,54;37275,48;1281,6;14365,08;92368,63;0;11392,92;190664,83;999,14;0;0;0;45870,3;0;25581,31;4224,33;29807,31;26718,26;101139,11;153922,33;798707,47;-44283,76;754423,71
"Novembro";"2021";870;7798,39;0;5435,46;0;17179,16;12340,9;92368,63;115,02;18507,85;24473,55;1584,92;3209,84;0;0;9031,37;50361,27;0;0;50356,23;4857,86;13398,86;0;260658,14;-2716,13;257942,01
"Novembro";"2021";880;8663,07;0;9185,15;0;0;20611,55;92368,63;0;19282,55;263833,52;0;0;0;5532,73;18987,83;22615,89;0;0;22613,63;4857,86;14884,5;0;480821,02;-54493,29;426327,73
"Novembro";"2021";890;26176,31;0;8934,67;45783,83;19360,73;20812,67;92368,63;0,72;11505,97;179562,99;2502,5;5777,71;0;0;7618,42;18932,99;28139,44;0;47067,72;12144,66;44974,99;0;524592,55;-55718,23;468874,32
"Novembro";"2021";900;73871,35;0;15626,7;33882,26;37486,86;85268,68;92368,63;5011,77;26607,28;6739399,53;0;641,96;1882,26;0;12184,63;9690,84;25581,31;0;35268,63;36433,99;0;0;7195934,54;-794629,87;6401304,67
"Novembro";"2021";910;19965,57;0;8677,84;35269,01;30331,25;31574,41;92368,63;52,94;13832,56;243921,18;311,42;5135,75;0;0;15099,53;1028,15;0;0;1028,04;9715,73;34303,96;0;541587,84;22142,92;563730,76
"Novembro";"2021";920;18806,62;0;39107,04;42625,24;25290,28;33902,03;92368,63;2,84;14753,51;77659,77;389,27;4493,78;0;0;13297,98;155047,46;0;217,24;155249,42;9715,73;32312,7;0;559974,92;7015,08;566990
"Novembro";"2021";925;7235,27;0;3945,73;0;1708,8;10734,97;92368,63;0;14585,96;43936,93;0;0;0;0;6895,17;0;0;0;0;4857,86;12431,32;0;198700,66;7319,48;206020,14
"Novembro";"2021";930;45437,07;0;127437,19;60163,63;11854,82;33278,25;92368,63;0;14718,67;2238590,73;0;3562,92;1502;0;71671,66;0;0;0;0;21860,39;0;0;2722446,07;-28625,74;2693820,33
"Novembro";"2021";940;51082,87;0;176662,48;43523,94;7767,93;48617,97;92368,63;0;9507,66;960899,68;0;5135,75;0;0;92945,2;0;0;800,34;801,14;24289,32;87768,33;0;1601371;-174585,23;1426785,77
"Novembro";"2021";945;12693,97;0;25207,12;48782,06;16767,62;16263,74;92368,63;0;18883,56;799024,99;0;0;0;0;14388,13;0;0;0;0;4857,86;21810,21;0;1071047,97;121268,88;1192316,85
"Novembro";"2021";950;25567,77;0;9006,69;36094,16;2670;30326,87;92368,63;0,01;14153,91;429484,59;850,85;5344,39;0;730,36;20249,22;0;0;0;0;7286,79;43929,42;0;718063,72;45397,18;763460,9
"Novembro";"2021";960;6523,18;0;1474,34;43088,49;1281,6;14020,78;92368,63;6,55;23139,55;38222,92;0;0;0;0;959,15;0;0;0;0;2428,93;11207,85;0;234721,99;17111,13;251833,12
"Novembro";"2021";970;21033,69;0;7442,99;48474,48;21515,25;26823,13;92368,63;0,02;15209,75;426680,35;7800,4;5135,75;0;0;10963,56;0;28139,44;0;28136,63;9715,73;36139,17;0;757439,56;1789,34;759228,9
"Novembro";"2021";980;4915,55;0;4951,82;0;12481,38;24726,43;92368,63;0;54083,39;1509078,31;0;0;0;13144,56;8137,76;0;0;0;0;2428,93;0;0;1726316,81;1162915,97;2889232,78
"Novembro";"2021";990;21342,51;0;3803,4;58818,78;11641,21;33653,3;92368,63;7,1;10080,46;265904,11;0;5344,39;0;0;2650,53;0;0;0;0;7286,79;36669,75;0;549571,07;12849,68;562420,75
"Novembro";"2021";1000;81829,6;0;13238,07;54309,48;47230,88;49023,53;92368,63;5,13;9038,52;890279,8;4104,11;5777,71;1730,16;0;3849,74;16518,32;0;0;16516,67;24289,32;140596,01;0;1434187,41;-167062,4;1267125,01
"Novembro";"2021";1010;10065,43;0;2613,97;40899,91;11926,02;6432,29;92368,63;32,51;13869,08;46586,61;74,14;0;0;0;8661,68;0;0;0;0;7286,79;17293,99;0;258111,17;-28393,44;229717,73
"Novembro";"2021";1020;7218,92;0;2026,33;45661,76;16388,13;10326,65;92368,63;0;20968,33;101192,42;0;0;0;0;8251,6;4888,19;0;0;4887,71;4857,86;12403,23;0;326551,62;12461,16;339012,78
"Novembro";"2021";1030;26414,28;0;17384,97;40701,77;19193,84;55845,51;92368,63;371,01;14172,94;388557,71;400,4;0;0;0;20513,74;3373,84;0;0;3373,5;12144,66;45383,85;0;736826,92;-45278,8;691548,12
"Novembro";"2021";1040;5211,64;0;5424,23;0;6927,77;7472,46;92368,63;27,84;24987,28;93548,31;0;0;0;0;6201,49;0;0;0;0;4857,86;8954,42;0;255982,03;-17536,29;238445,74
"Novembro";"2021";1050;39602,35;0;12889,44;58899,29;18871,59;104916,42;92368,63;6,84;15506,96;817823,39;0;3851,81;0;0;10577,28;50724,51;25581,31;0;76298,19;12144,66;68043,01;0;1331799,94;75587,7;1407387,64
"Novembro";"2021";1060;54158,27;0;5957,18;38195,38;18725,63;72200,4;92368,63;0,06;14164,21;1748103,94;0;4493,78;0;0;3558,41;293,74;25581,31;0;25872,46;24289,32;93052,35;0;2195140,1;338732,45;2533872,55
"Novembro";"2021";1070;23273,49;0;5992,09;45116,28;20259,99;32909,7;92368,63;21;11331,63;234534,34;2728,65;4750,56;0;0;11415,94;0;25581,31;0;25578,75;9715,73;39987,48;0;559984,38;5508,2;565492,58
"Novembro";"2021";1080;6775,68;0;10810,61;0;16753,38;10694,64;92368,63;0;16333,11;33120,56;3709,27;1781,46;0;0;8857,33;0;0;0;0;4857,86;11641,68;0;217704,31;9755,7;227460,01
"Novembro";"2021";1090;30448,81;0;8184,44;36317,49;21421,84;47019,78;92368,63;0;12404,36;458641,71;0;4493,78;0;0;7713,89;0;25581,31;0;25578,75;12144,66;52315,81;0;809053,97;33778,45;842832,42
"Novembro";"2021";1100;38245,4;0;14085,22;66408,99;16119,7;34702,01;92368,63;0;11695,67;586906,33;1601,6;0;0;0;17481,47;441,98;25581,31;0;26020,69;12144,66;65711,55;0;983492,01;-100429,34;883062,67
"Novembro";"2021";1110;35880,26;0;89167,77;0;1281,6;40214,58;92368,63;0;14921,67;1036087,37;0;0;0;6799,02;72812,32;365,92;25581,31;0;25944,64;14573,59;61647,88;0;1491699,38;-163845,14;1327854,24
"Novembro";"2021";1115;6946,44;0;12460;37573,69;0;5522,98;92368,63;0;14359,21;12582,18;0;0;0;0;16221,13;0;0;6800,16;6806,96;4857,86;11935,07;0;221634,24;-7547,68;214086,56
"Novembro";"2021";1120;98430,95;0;12887,97;47217,68;31283,9;51268,72;92368,63;28,54;9076,8;953241,76;0;4493,78;5437,64;2635,32;19640,08;0;25581,31;0;25578,75;38862,92;169119,7;0;1561573,2;39926,04;1601499,24
"Novembro";"2021";1130;21164,48;0;6691,78;50009,46;26671,56;22535,79;92368,63;0;19367,65;324369,09;0;0;0;14283,46;16223,71;0;25581,31;0;25578,75;12144,66;36363,88;0;667772,96;37011,97;704784,93
"Novembro";"2021";1140;15020,95;0;30966,06;0;15243,94;65242,44;92368,63;0;33310,19;1862710,67;367,03;0;0;0;26701,62;0;28139,44;0;28136,63;7286,79;25808,34;0;2203163,36;-241353,99;1961809,37
