"Mês";"Ano";"IBGE2";"População";"População dos 50 + Populosos";"Área Geográfica";"Educação";"Patrimônio Cultural";"Receita Própria";"Cota Mínima";"Mineradores";"Saúde per capita";"VAF";"Esportes";"Turismo";"Penitenciárias";"Recursos Hídricos";"Produção de Alimentos";"Unidades de Conservação (IC i)";"Saneamento";"Mata Seca";"Meio Ambiente";"PSF";"ICMS Solidário";"Índice Mínimo per capita";"Índice de participação";"Compensações";"Valor Líquido + Compensações"
"Novembro";"2021";4390;198714,774053263;276825,809643505;20559,9773486617;58853,7288665106;31282,2001029074;135793,333671404;92368,6360262377;10,9003001390848;8790,29726975249;1885804,25240732;9109,12502923922;4493,78221476383;18252,2387135315;0;25762,0115331526;5559,05863175746;25581,313808565;0;31137,2584030785;75296,9192894739;341422,930366241;0;3214478,18530163;-207043,2;3007434,98530163
"Novembro";"2021";4400;48975,6931334103;0;30593,2658257495;45192,0360121319;29476,8498497884;27074,6778688048;92368,6360262377;0;8826,82139433947;606917,777092573;871,243134664722;0;0;0;45345,494824657;0;0;0;0;24289,3288030561;84147,8684511138;0;1044079,73109831;-113416,75;930662,981098309
"Novembro";"2021";4410;37320,7824422653;0;10007,8982539178;44549,3383825411;8439,35027221119;56925,7687796474;92368,6360262377;21,4138108133841;17146,0217031341;512338,543721302;0;0;0;0;25553,4088840223;0;0;0;0;19431,4630424449;64122,9167066553;0;888225,600760598;25346,45;913572,050760598
"Novembro";"2021";4420;5849,25380696491;0;5678,8652034343;0;16874,4285371977;6440,21071057504;92368,6360262377;0;17425,3138246559;14391,5701215624;912,02472820222;1637,02066394968;0;0;5336,9396913407;0;0;0;0;4857,86576061122;10049,929023871;0;181822,147795991;-9754,24;172067,907795991
"Novembro";"2021";4430;73869,5360435491;0;37050,6831608098;39073,903390056;14830,9850814274;41786,3572791713;92368,6360262377;0;10911,3863832595;846918,689781532;3522,04671460207;5938,21221236648;3612,42224538645;0;36736,7759725441;0;0;0;0;26718,2616833617;126919,367625998;0;1360257,2757981;272559,95;1632817,2257981
"Novembro";"2021";4435;12808,4126064937;0;3086,86520924394;60075,4934573148;0;11956,9504040634;92368,6360262377;0;11402,779095143;55850,0783856209;0;0;0;0;1060,05958983267;0;25581,313808565;0;25578,7556771842;7286,79864091683;22006,8476855014;0;303481,719266135;21799,82;325281,539266135
"Novembro";"2021";4437;6009,1091905093;0;11507,8745150373;30257,6144975218;0;15573,2299628086;92368,6360262377;0;26065,0609932881;140678,700809598;0;1637,02066394968;0;0;11558,8621058925;0;0;0;0;4857,86576061122;10324,5854692439;0;350838,567430731;-43671,45;307167,117430731
"Novembro";"2021";4440;8588,59378861184;0;4622,72957426716;0;11484,5794221519;15679,6306484786;92368,6360262377;0;26707,4934258528;122633,83214169;296,593407545443;0;0;0;11107,9191706153;0;0;0;0;4857,86576061122;14756,5417468516;0;313104,390033759;-34259,48;278844,910033759
"Novembro";"2021";4450;15731,2229715268;0;8334,58489231089;31661,5244535567;25738,8435282573;82791,2742556811;92368,6360262377;108,709327908326;19087,1787075235;612370,988052669;4643,54053688325;3209,84443911702;0;5617,82660926334;10280,1964852214;0;28139,4451894216;0;28136,6312449026;7286,79864091683;27028,6911014668;0;974396,553752701;24802,52;999199,073752701
"Novembro";"2021";4460;48730,4604427456;0;14214,3746502539;38098,8963085655;35214,8675536398;41410,1598827949;92368,6360262377;0;10852,633860235;755023,726113951;0;0;1463,98164681451;4062,16609745599;19230,2603367534;0;33255,7079511346;0;33252,3823803395;12144,664401528;83726,520495144;0;1189793,77057628;49115,22;1238908,99057628
"Novembro";"2021";4465;18757,5760281738;0;27077,4523269895;52878,1016227443;4684,96792298572;9878,01159993296;92368,6360262377;0;11819,3638313591;100310,124745314;177,95604452726;0;0;0;16692,5061373026;0;0;10783,1641122185;10793,9472763307;12144,664401528;32228,4369877305;0;389811,732606867;57517,42;447329,152606867
"Novembro";"2021";4467;5682,13226962306;0;3560,97879959128;34631,6568971251;3417,60577968564;4127,62026324659;92368,6360262377;0;24493,7228637431;36065,6409879764;7,41483518863586;1283,93777564681;0;0;6773,18765825424;0;0;0;0;4857,86576061122;9762,78819461755;0;227033,133222542;-24342,78;202690,353222542
"Novembro";"2021";4470;31882,0663248575;0;8789,16754175823;39148,8963649365;45924,0776645254;59853,7135825541;92368,6360262377;2,8364560750937;15033,912817433;659805,022167001;0;0;2262,51709053151;0;11316,2090224368;8158,98251514662;0;0;8158,16661689514;7286,79864091683;54778,3553720373;0;1036610,34986523;-119109,79;917500,559865233
"Novembro";"2021";4480;174672,887675877;243333,510475085;10460,0395357527;0;31119,4366276498;228564,671513316;92368,6360262377;13584,2093143743;31858,1997330884;19617613,9594881;337,375001082927;0;4829,23815962188;0;3687,09645998565;37344,3553478108;0;0;37340,6209122759;60723,3220076402;0;0;20550493,194338;6108254,5;26658747,694338
"Novembro";"2021";4490;6490,49187959181;0;9165,6264276056;34833,3227406275;1281,60216738213;10922,6766896945;92368,6360262377;0;15668,2965771411;31062,2209017923;122,344780612493;0;0;0;8940,05404352007;0;0;0;0;4857,86576061122;11151,6759013326;0;226864,808177681;15453,95;242318,758177681
"Novembro";"2021";4500;28701,3075000142;0;26995,910648732;45293,47902023;1281,60216738213;22298,5822017049;92368,6360262377;63,9019172432851;23348,1440477072;2226764,45774527;0;0;0;24111,8646664232;22120,2481633699;2054,59698068276;0;0;2054,39152098469;9715,73152122244;0;0;2525118,27893369;571427,45;3096545,72893369
"Novembro";"2021";4505;13618,5887549118;0;2985,79259008648;43910,2933117667;0;19551,2818061203;92368,6360262377;0;12506,6560409305;144501,678486212;0;0;0;0;18954,1945746412;0;0;16033,3408822402;16049,3742231224;9715,73152122244;23398,8564881866;0;397561,053066713;-42152,65;355408,403066713
"Novembro";"2021";4510;30575,9751797619;0;9523,53091959798;55837,9726044061;20388,154479437;35538,5483966938;92368,6360262377;0;15169,9606405049;716277,353158136;0;0;0;0;27291,5884161853;0;0;0;0;14573,5972818337;52534,2873695021;0;1070079,64421283;186294,4;1256374,04421283
"Novembro";"2021";4520;191681,13717731;267027,382565295;6866,10227339264;104138,809586883;2347,46796992158;60682,5986049928;92368,6360262377;1,55002296628858;10250,2190052485;3559949,63642283;12362,3839682532;0;4829,23815962188;0;9841,16737674958;0;0;0;0;55865,456247029;329338,046769835;0;4707549,83486775;-388081,24;4319468,59486775
"Novembro";"2021";4530;56921,2323109458;0;41589,1855524457;57575,2756638631;26347,6045577638;16541,313144307;92368,6360262377;0,0429766071983894;7137,53508608647;138556,48171628;11211,2308052174;5777,71999041063;2186,4660958918;0;58576,4615777583;421,808529248533;0;3097,4708519338;3522,33467118134;24289,3288030561;97799,5422245336;148839,880961155;789240,221771078;51328,77;840568,991771078
"Novembro";"2021";4535;19578,6514072881;0;18416,9448584099;53627,9151533969;17164,925028471;9258,32774964167;92368,6360262377;0;10341,2981364812;50468,1096609632;24246,5110668395;4750,56976989319;0;0;37827,9090876151;0;0;0;0;12144,664401528;33639,1723662366;0;383833,686545571;-40680,63;343153,056545571
