"Mês";"Ano";"IBGE2";"População";"População dos 50 + Populosos";"Área Geográfica";"Educação";"Patrimônio Cultural";"Receita Própria";"Cota Mínima";"Mineradores";"Saúde per capita";"VAF";"Esportes";"Turismo";"Penitenciárias";"Recursos Hídricos";"Produção de Alimentos";"Unidades de Conservação (IC i)";"Saneamento";"Mata Seca";"Meio Ambiente";"PSF";"ICMS Solidário";"Índice Mínimo per capita";"Índice de participação";"Compensações";"Valor Líquido + Compensações"
"Novembro";"2021";5220;68781,41;0;42605,53;44436,52;19356,46;31026,75;92368,64;0,67;6288,22;364844,93;0;6419,69;2281,53;0;64757,84;21113,83;0;30679,93;51822,32;41291,86;118177,18;0;954459,51;147476,31;1101935,82
"Novembro";"2021";5230;20614,08;0;6963,02;0;1281,6;13442,91;92368,64;0;10640,69;83975,87;0;0;0;0;12439,16;0;0;0;0;14573,6;35418,2;0;291717,73;-2863,85;288853,88
"Novembro";"2021";5240;30183,6;0;15688,96;63317,32;5233,21;15048,58;92368,64;1,47;7553,18;85615,61;1518,19;5777,72;0;0;24726,88;7863,78;0;0;7862,99;14573,6;51860,13;0;421330,02;22314,15;443644,17
"Novembro";"2021";5250;277111,12;386038,29;13267,86;32601,17;28515,65;87989,26;92368,64;13,57;12796,85;23565789,36;0;1925,91;21826,64;0;29216,36;527,01;51162,63;0;51684,46;72867,99;0;0;24674013,14;1317560,21;25991573,35
"Novembro";"2021";5260;10717,58;0;6396,87;0;24008,68;27788,19;92368,64;0,09;20328,36;479237,67;237,27;2567,88;0;0;6845,74;17224,91;25581,31;0;42801,95;4857,87;18414,47;0;736571,24;-22349,42;714221,82
"Novembro";"2021";5270;16494,17;0;6444,72;48381,71;30126,19;15191,45;92368,64;148,48;11791,37;284974,44;27360,74;5135,75;0;0;7474,64;12923,7;0;0;12922,4;9715,73;28339,55;0;596869,94;20895,09;617765,03
"Novembro";"2021";5280;50893,96;0;118441,24;31267,29;24321,96;96752,87;92368,64;0;21992,25;2182407,89;0;0;2718,82;0;81655,54;344,37;51162,63;0;51501,85;19431,46;0;0;2773753,76;-308821,12;2464932,64
"Novembro";"2021";5290;15560,47;0;5238,44;30278,63;16091,23;64091,55;92368,64;221,15;17929,56;257940,87;350,35;0;0;0;9523,58;0;0;0;0;9715,73;26735,31;0;546045,52;-12977,05;533068,47
"Novembro";"2021";5300;6595,85;0;15159,67;0;22250,04;58876,5;92368,64;0,42;28508,45;250141,11;0;0;0;0;8755,44;0;0;0;0;2428,93;11332,7;0;496417,74;-54827,17;441590,57
"Novembro";"2021";5310;9702,13;0;5778,72;0;30579,03;13486,28;92368,64;0;13801,26;33354,2;0;0;0;0;13495,56;45990,11;0;0;45985,51;7286,8;16669,77;0;282507,87;3921,4;286429,27
"Novembro";"2021";5320;6550,44;0;16931,13;0;23150,01;24998,62;92368,64;30,62;20207,61;96329,28;1701,7;1781,46;0;0;8322;0;0;0;0;4857,87;11254,67;0;308483,97;28580,22;337064,19
"Novembro";"2021";5330;5451,43;0;4611,01;34779,12;21691,12;8949,98;92368,64;4,69;24138,92;16414;0;1925,91;0;0;11997,91;0;0;0;0;4857,87;9366,41;0;236557,04;8250,17;244807,21
"Novembro";"2021";5340;35653,2;0;85902,2;44905,54;26094,84;36135,97;92368,64;0;15361,17;1311554,83;0;4493,78;1882,26;0;76205,45;5401,75;0;0;5401,21;17002,53;61257,75;0;1814219,41;-202735,38;1611484,03
"Novembro";"2021";5350;15079,09;0;3697,94;39049,15;12847,35;20964,92;92368,64;0;11334,73;92240,4;0;0;0;0;9945,46;6239,4;0;0;6238,78;9715,73;25908,22;0;339390,35;-14897,33;324493,02
"Novembro";"2021";5360;19680,38;0;3047,07;43865,16;26664,45;29443,32;92368,64;615,83;10582,84;293135,09;0;0;0;0;1160,96;879,75;25581,31;0;26458,42;9715,73;33813,95;0;590551,81;51337,6;641889,41
"Novembro";"2021";5370;6510,47;0;13609,4;34405,82;18262,83;22292,9;92368,64;0;24283,51;134146,22;0;0;0;0;7406,31;0;0;0;0;2428,93;11186,01;0;366901,12;20234,57;387135,69
"Novembro";"2021";5380;3529,53;0;3750,43;0;15070,22;9927,95;92368,64;44,59;35745,85;41706,44;4686,18;1283,94;0;0;5157,61;0;0;0;0;2428,93;6064,29;0;221764,55;-6172,27;215592,28
"Novembro";"2021";5390;29843,91;0;1747,78;49444,37;17194,83;24550,18;92368,64;365,19;10011,63;166019,28;0;0;0;0;976,74;32990,33;25581,31;0;58565,79;9715,73;51276,49;0;512080,53;-59291,61;452788,92
"Novembro";"2021";5400;43071,94;0;18698,19;50555,71;21057,44;31464,08;92368,64;44,61;10855,67;319312,28;1675,75;0;0;0;24144,63;0;0;0;0;21860,4;74004,31;0;709113,67;-52117,23;656996,44
"Novembro";"2021";5410;19109,98;0;5705,96;61030,38;1281,6;11600,45;92368,64;0,02;10109,48;128627,75;0;0;0;0;5791,96;0;0;0;0;7286,8;32833,93;0;375746,91;-39892,11;335854,8
"Novembro";"2021";5415;13080,89;0;3709,9;51026,35;0;9469,67;92368,64;0;12112,79;92609,69;0;0;0;0;7402,41;0;0;0;0;9715,73;22475,01;0;313971,1;-34274,86;279696,24
"Novembro";"2021";5420;20962,85;0;15094,24;62275,64;17458,27;24488,51;92368,64;142,02;10587,85;212816,02;20183,18;5135,75;1064,71;0;12300,61;0;0;0;0;7286,8;36017,45;0;538182,56;-16413,04;521769,52
"Novembro";"2021";5430;31600,5;0;26460,52;63092,66;16539,79;37783,94;92368,64;0;10824,68;178391,37;23629,23;4493,78;1673,12;19185,88;25863,19;21007,83;25581,31;0;46584,48;9715,73;54294,59;0;642502,07;10729,8;653231,87
"Novembro";"2021";5440;8750,27;0;4500,17;48932,56;15083,75;8578,9;92368,64;14,89;16425,64;238333,06;1460,72;2567,88;0;0;8184,51;0;0;0;0;4857,87;15034,32;0;465093,17;62554,49;527647,66
"Novembro";"2021";5445;14775,72;0;41903,39;41073,97;1281,6;12148,36;92368,64;0;15601,48;190059,62;0;0;0;0;23125,73;0;0;0;0;9715,73;25386,99;0;467441,28;-50849,14;416592,14
"Novembro";"2021";5450;17213,52;0;32075,42;61009,56;29904,05;53842,99;92368,64;0;11698,96;220498,48;0;0;0;0;18602,42;350,49;0;10605,21;10966,27;9715,73;29575,51;0;587471,53;175680,26;763151,79
"Novembro";"2021";5460;614347,85;855836,43;3776,06;84118,03;8600,97;71630,2;92368,64;28,95;4425,62;4983622,44;1056,61;0;184689,84;0;3437,61;0;25581,31;0;25578,76;136020,24;1055545,29;0;8125083,53;-864823,82;7260259,71
"Novembro";"2021";5470;7351,53;0;1210,19;0;22272,82;16687,66;92368,64;0;30827,7;89351,43;0;0;0;239,06;1165,05;0;28139,45;0;28136,63;2428,93;12631,08;0;304670,7;-32395,05;272275,65
"Novembro";"2021";5480;18928,33;0;5562,41;0;12922,82;41309,02;92368,64;12,01;33253,92;2065610;0;1283,94;0;0;295,27;29310,11;25581,31;0;54885,94;7286,8;0;0;2333719,13;-294470,63;2039248,5
"Novembro";"2021";5490;24474,22;0;9358,98;80770,03;28957,09;24950,59;92368,64;0;12898,35;241663,96;298,45;4493,78;0;0;5440,72;0;28139,45;0;28136,63;12144,66;42050,53;0;608006,69;4952,88;612959,57
"Novembro";"2021";5500;4759,33;0;2756,55;0;22799,7;106294,24;92368,64;0;38632,45;22268,61;281,76;641,97;0;0;3219,59;0;0;0;0;2428,93;8177,27;0;304629,04;1589,13;306218,17
"Novembro";"2021";5510;9324,29;0;11693,42;34804,42;8757,61;11229,2;92368,64;0;15721,6;19090,56;0;0;0;0;16997,62;0;0;0;0;7286,8;16020,59;0;243294,72;-1170,17;242124,55
"Novembro";"2021";5520;9812,94;0;5835,6;0;2670;17033,83;92368,64;0;15568,37;33554,61;648,8;4493,78;0;0;10481,98;0;0;0;0;7286,8;16860,16;0;216615,54;6431,38;223046,92
"Novembro";"2021";5530;10679,43;0;5650,55;0;10893,62;22508,8;92368,64;0;13840,64;116809,3;177,96;0;0;0;10947,62;0;0;0;0;4857,87;18348,92;0;307083,37;-1830,37;305253
"Novembro";"2021";5540;16270,73;0;5117,11;43909,34;14879,9;24207,37;92368,64;2,83;10833,48;85013,47;5709,42;5135,75;0;0;9051,18;1066,37;25581,31;0;26645,02;7286,8;27955,66;0;374386,79;-17686,35;356700,44
"Novembro";"2021";5550;22407;0;33024,62;0;29169,27;30915,84;92368,64;0;19728,47;2474731,49;811,92;1925,91;0;0;29595,93;0;0;0;0;12144,66;0;0;2746823,79;177930,49;2924754,28
"Novembro";"2021";5560;56394,44;0;76203,14;79067,21;10680,02;11087,1;92368,64;9,99;6373,65;204796,98;222,45;6419,69;2338,57;0;60813,2;19873,07;0;197,45;20068,72;24289,33;96894,42;0;748027,49;-33729,8;714297,69
"Novembro";"2021";5570;26034,63;0;9110,45;42567,07;14524,82;24658,59;92368,64;536,69;15264,23;1352710,06;1229,01;0;1844,24;0;2592,85;4515,97;0;0;4515,52;9715,73;0;0;1597672,49;661180,36;2258852,85
"Novembro";"2021";5580;32623,21;0;6149,56;36975,79;17668,31;36185,15;92368,64;0;8487,59;391805,34;18568,6;5777,72;2813,89;0;12594,67;23231,51;25581,31;0;48807,94;14573,6;56051,76;0;781451,76;-83908,11;697543,65
"Novembro";"2021";5590;9963,71;0;8450,79;44169,69;14923,55;13997,26;92368,64;0;13681,14;55589,41;300,3;3851,81;0;0;6766,25;5341,26;25581,31;0;30919,48;4857,87;17119,21;0;316959,11;-2463,86;314495,25
"Novembro";"2021";5600;23140,88;0;24076,77;55857,49;24514,2;12330,39;92368,64;0;8645,02;62351,79;333,67;5777,72;0;0;28587,34;777,85;0;0;777,78;9715,73;39759,64;0;388237,11;8411,4;396648,51
"Novembro";"2021";5610;8287,05;0;9872,4;0;2776,8;11481,79;92368,64;146,29;16613,94;73275,52;0;3209,84;0;0;5934,64;219,11;0;0;219,09;4857,87;14238,44;0;243282,3;22092,92;265375,22
"Novembro";"2021";5620;4214,37;0;1933,81;34127,32;12922,82;6381,83;92368,64;0;30286;38143,23;1356,91;0;0;0;3159,41;0;0;0;0;2428,93;7240,94;0;234564,25;35620,61;270184,86
"Novembro";"2021";5630;14939,21;0;1771,21;46204,19;18168,85;30664,64;92368,64;0;14371,2;499273,03;4282,07;4493,78;0;0;2610,21;0;25581,31;0;25578,76;7286,8;25667,89;0;787680,53;-67653,66;720026,87
"Novembro";"2021";5640;6394,22;0;9928,07;0;29569,41;11459,55;92368,64;1,37;26001,96;526560,34;0;0;0;0;13485,81;0;0;0;0;2428,93;10986,26;0;729184,6;-79865,86;649318,74
"Novembro";"2021";5645;8396,04;0;2729,69;56036,07;23816,44;10696,72;92368,64;0;20058,48;41786,95;22,24;1781,46;0;0;8418,5;28974,41;0;0;28971,51;4857,87;14425,71;0;314366,33;-13949,01;300417,32
"Novembro";"2021";5650;10532,29;0;27123,84;32520,82;7689,61;8902,43;92368,64;0,44;9545,95;54363,95;678,46;0;0;0;22238,16;0;0;14793,96;14808,76;9715,73;18096,11;0;308585,15;10559,78;319144,93
"Novembro";"2021";5660;18630,42;0;23580,19;72967,79;16610,99;12278,41;92368,64;0;9611,76;60043,46;843,44;4156,75;0;0;16701,02;0;0;0;0;9715,73;32009,96;0;369518,53;-30285,29;339233,24
"Novembro";"2021";5670;249092,83;347006,54;7386,11;83750,24;55420,75;69751,66;92368,64;1446,34;7198,63;4455315,98;5438,78;0;3897,61;0;2620,65;16670,42;0;0;16668,75;53436,52;427980,28;0;5878780,35;526723,27;6405503,62
"Novembro";"2021";5680;28003,76;0;22448,13;32199,63;25080,95;27886,59;92368,64;14,93;11221,32;204632,26;0;0;0;0;37188,23;0;0;0;0;14573,6;48114,82;0;543732,84;5044,63;548777,47
"Novembro";"2021";5690;47909,39;0;74466,59;0;18587,5;37000,29;92368,64;16,12;30199,75;5650576,7;2391,28;0;2927,96;47974,68;56060,56;3012,91;28139,45;0;31149,24;21860,4;0;0;6113489,07;1242791,68;7356280,75
"Novembro";"2021";5700;75747,84;0;45572,28;37186,11;15115,79;34727,32;92368,64;12,13;7156,7;483806,4;0;6419,69;2528,7;0;67168,13;0;25581,31;11520,1;37110,37;41291,86;130146,58;0;1076358,5;-77453,34;998905,16
"Novembro";"2021";5710;12737,57;0;22944,71;51548,66;4485,61;14318,8;92368,64;0;17660,96;200244,88;0;0;0;0;19749,91;8726,82;0;0;8725,94;7286,8;21885,12;0;473957,6;-52444,33;421513,27
"Novembro";"2021";5720;57409,88;0;16716,29;52101,55;96013,36;73895,3;92368,64;3795,55;18471,82;2613508,12;3981,77;3851,81;760,51;0;9557,43;77100,19;0;0;77092,48;26718,26;0;0;3146242,76;439898,51;3586141,27
"Novembro";"2021";5725;14861,1;0;2600,06;59541,8;0;9894,13;92368,64;0;10967,01;120532,95;0;0;0;0;7987,48;0;0;0;0;9715,73;25533,69;0;354002,54;-38064,31;315938,23
"Novembro";"2021";5727;5780,23;0;10222,49;45609,08;5340,01;8040,65;92368,64;0;28770,07;44907,04;0;0;0;0;6045,9;4157,48;0;0;4157,07;2428,93;9931,33;0;263601,42;1120,84;264722,26
"Novembro";"2021";5730;8005,48;0;4765,55;52864,01;1281,6;8368,46;92368,64;0;12941,59;43911,62;0;0;0;0;18829,47;0;0;0;0;4857,87;13754,67;0;261948,9;6635,46;268584,36
"Novembro";"2021";5733;15738,49;0;75,93;43780,56;19687,55;28186,78;92368,64;0;9232,12;63978,06;21037,74;5777,72;0;0;0;49904,39;25581,31;0;75478,16;7286,8;27041,18;0;409669,75;12919,07;422588,82
"Novembro";"2021";5737;7460,52;0;14444,84;36568,72;9348,58;4993,51;92368,64;0;15474,68;14557,7;0;0;0;0;17917,8;0;0;8354,85;8363,2;4857,87;12818,34;0;239174,43;4112,5;243286,93
"Novembro";"2021";5740;8583,14;0;6307,03;0;18326,91;46858,09;92368,64;0;22336,96;114425,57;0;1925,91;0;0;4813,2;0;0;0;0;4857,87;14747,18;0;335550,5;19430,73;354981,23
"Novembro";"2021";5750;7958,25;0;3220,9;36581,33;4378,81;9207,21;92368,64;0;16840,57;24238,55;229,86;2567,88;0;0;8347,56;843,04;0;0;842,95;4857,87;13673,52;0;225313,93;-4085,27;221228,66
"Novembro";"2021";5760;6950,08;0;71136,33;30325,17;4058,41;16012,24;92368,64;0;24316,58;73653,81;0;0;0;0;16009,36;0;0;15,09;15,11;4857,87;11941,31;0;351644,93;-37523,78;314121,15
"Novembro";"2021";5765;11600,41;0;6756,73;34974,57;5446,81;5418,8;92368,64;0;12989,89;29908,44;0;0;0;0;18385,65;36688,09;0;0;36684,42;7286,8;19931,32;0;281752,46;24587,19;306339,65
"Novembro";"2021";5770;25894,76;0;17744,59;31240,59;28622,45;53265,65;92368,64;0;23662,74;2004580,22;0;0;0;5702,07;9093,58;0;25581,31;0;25578,76;7286,8;0;0;2325040,87;-259436,11;2065604,76
"Novembro";"2021";5780;400445;557852,39;5725,5;82574,55;54297,21;83539,7;92368,64;1,75;8014,99;5719167,42;1601,6;0;7491,02;0;2920,09;13140,15;25581,31;0;38717,59;123875,58;688026,88;0;7866619,88;-858351,22;7008268,66
"Novembro";"2021";5790;29613,21;0;6257,96;57161,73;4912,81;16144,47;92368,64;0;9904,51;162867,42;383,72;0;0;0;16497,82;0;0;0;0;14573,6;50880,11;0;461565,98;-51326,77;410239,21
"Novembro";"2021";5800;19722,16;0;14643,57;55334,61;1281,6;22408,93;92368,64;2,7;9963,57;200277,62;14948,31;0;0;0;12435,3;0;0;0;0;9715,73;33885,74;0;486988,5;-2608,04;484380,46
"Novembro";"2021";5810;9476,88;0;10670,97;0;3204,01;9250,27;92368,64;3;16969,81;14558,28;0;0;0;0;14893;29889,44;0;0;29886,45;4857,87;16282,76;0;222421,89;3000,52;225422,41
"Novembro";"2021";5820;26541,44;0;15215,58;37195,12;17805,73;13075,05;92368,64;6,5;7197,03;88069,03;14964,99;5344,39;760,51;0;17364,09;0;0;0;0;14573,6;45602,33;0;396083,98;-42204,3;353879,68
"Novembro";"2021";5830;12848,38;0;4216,24;0;24307,72;31976,1;92368,64;0;19183,05;371326,1;0;0;0;0;6477,33;0;0;0;0;7286,8;22075,51;0;592065,91;-63035,71;529030,2
"Novembro";"2021";5840;7068,15;0;3946,47;38873,15;29112,31;11437,19;92368,64;0;16562,72;27494,09;2808,37;0;0;0;7152,41;8525,51;0;0;8524,65;4857,87;12144,18;0;262350,16;-4967,42;257382,74
"Novembro";"2021";5850;13785,71;0;30707,77;42340,19;9384,18;15403,12;92368,64;0,24;13444,02;154353,09;0;0;0;0;18038,1;0;25581,31;204,97;25783,93;9715,73;23686;0;449010,64;63763,39;512774,03
"Novembro";"2021";5860;7231,64;0;4454,03;47913,83;21371,43;12210,07;92368,64;0;22524,33;18693,28;0;0;0;0;4469,23;24662,36;0;0;24659,89;4857,87;12425,08;0;273179,27;-5952,72;267226,55
"Novembro";"2021";5870;4497,75;0;4954,27;0;19303,78;12996,68;92368,64;0;39362,22;39202,15;0;1283,94;0;0;6891,3;0;0;0;0;2428,93;7727,83;0;231017,54;-9075,12;221942,42
"Novembro";"2021";5880;8781,15;0;2584,68;0;32621,05;11865,98;92368,64;0;20900,92;141129,58;1123,35;0;0;0;2040,28;0;25581,31;0;25578,76;4857,87;15087,38;0;358939,66;-41458,66;317481
"Novembro";"2021";5890;15743,94;0;8500,84;48310,91;24884,44;6590,87;92368,64;0;8082,52;222749,46;0;4750,57;0;0;10201,98;0;0;0;0;7286,8;27050,54;0;476521,47;-54546,59;421974,88
"Novembro";"2021";5895;64249,15;0;6720,35;47050,18;1281,6;63871,24;92368,64;0;9593,67;834182,45;0;5777,72;0;0;6859,43;69815,41;0;0;69808,43;26718,26;110390,04;0;1338871,14;262378,98;1601250,12
"Novembro";"2021";5900;7838,36;0;16535,38;31875,27;15884,75;46811,89;92368,64;0;20353,09;50738,16;0;0;0;0;2571,79;109762,24;25581,31;0;135330,02;4857,87;13467,53;0;438632,76;19597,45;458230,21
"Novembro";"2021";5910;6839,27;0;4790,21;36853,28;25418,44;10422,96;92368,64;0;18083,85;26662,47;0;2567,88;0;0;5979,55;339,28;0;0;339,25;4857,87;11750,93;0;246934,6;7992;254926,6
"Novembro";"2021";5920;16210,79;0;12266,65;32785,65;0;25514,3;92368,64;0;14218,47;375602,1;0;0;0;0;11917,77;67,68;0;0;67,68;7286,8;27852,66;0;616091,55;-65686,13;550405,42
"Novembro";"2021";5930;8833,83;0;10244,47;51588,01;20441,55;14919,3;92368,64;0,08;17958,82;94237,5;0;2567,88;0;0;8591,74;2877,38;25581,31;0;28455,85;4857,87;15177,89;0;370243,37;400,24;370643,61
"Novembro";"2021";5935;13202,6;0;1678,68;53055,71;11619,86;11777,19;92368,64;0;11514,78;97158,04;0;4750,57;0;0;4635,69;0;25581,31;0;25578,76;7286,8;22684,13;0;357311,5;-38580,52;318730,98
"Novembro";"2021";5940;6179,86;0;7890,5;0;17827,09;11951,85;92368,64;0;25754,65;96405,16;233,57;1925,91;0;0;8857,13;1813,12;0;0;1812,94;4857,87;10617,97;0;286683,09;63323,51;350006,6
"Novembro";"2021";5950;9912,85;0;11887,26;45866,3;1281,6;8951,63;92368,64;0;15624,35;115022,68;0;0;0;0;13043,06;15789,25;0;0;15787,68;7286,8;17031,82;0;354064,64;33909,72;387974,36
"Novembro";"2021";5960;79479,01;0;8626,82;38321,8;20790,44;71716,97;92368,64;0,58;11465,76;2252621,57;2118,79;5777,72;3422,29;0;8794,65;0;53720,76;0;53715,39;21860,4;136557,31;0;2807638,17;4545,8;2812183,97
"Novembro";"2021";5970;6098,12;0;6985,97;32009,94;1281,6;9701,83;92368,64;0;28751,36;130912,75;0;0;0;0;9700,3;0;0;0;0;2428,93;10477,52;0;330716,96;-13492,71;317224,25
"Novembro";"2021";5980;36098,25;0;73289,12;0;24198,78;37687,09;92368,64;0,35;37341,71;7975615,49;422,65;0;1425,96;0;65368;379,25;25581,31;0;25957,97;17002,53;0;0;8386776,5;-880506,32;7506270,18
"Novembro";"2021";5990;33811,23;0;11942,68;44008,37;19803,6;42218,46;92368,64;0;12548,76;418166,64;0;0;0;0;10794,29;0;0;0;0;14573,6;58092,96;0;758329,22;79371,13;837700,35
"Novembro";"2021";6000;6543,17;0;4934,49;32409,31;18329,76;12812,08;92368,64;0;21177,12;34047,74;0;0;0;0;3972,6;0;0;0;0;2428,93;11242,19;0;240265,98;-820,55;239445,43
"Novembro";"2021";6010;7059,07;0;3176,46;0;23363,61;53314,36;92368,64;0;21460,64;62194,28;189,08;1925,91;0;0;3003,07;1821,26;0;0;1821,08;4857,87;12128,58;0;286862,59;19699,63;306562,22
"Novembro";"2021";6020;6901,03;0;7445,44;33970,82;20611,72;8768,93;92368,64;0;19400,51;31779,93;233,57;0;0;0;8165,06;91091,45;0;0;91082,34;4857,87;11857,04;0;337442,9;4129,67;341572,57
"Novembro";"2021";6030;21079,11;0;12322,31;69387,57;3204,01;14639,89;92368,64;0;8707,58;35525,12;0;0;0;0;29960,85;0;0;0;0;12144,66;36217,2;0;335556,92;18939,01;354495,93
"Novembro";"2021";6040;51638,74;0;27540,82;43560,5;21424,12;53404,96;92368,64;1,41;11461,78;677991,11;0;0;0;0;15244,78;0;0;0;0;26718,26;88723,4;0;1110078,56;50903,75;1160982,31
"Novembro";"2021";6045;13255,28;0;19434,26;85981,85;10879,38;3312,11;92368,64;0;8908,39;17425;25,95;4493,78;0;0;26009,74;0;0;0;0;9715,73;22774,64;0;314584,8;6490,28;321075,08
"Novembro";"2021";6050;3197,11;0;2614,46;0;3738,01;6013,6;92368,64;0;41378,54;9248,96;0;1187,64;0;0;3704,35;0;0;0;0;2428,93;5493,13;0;171373,33;-5281,99;166091,34
"Novembro";"2021";6060;5567,69;0;10568,19;0;1281,6;21851,98;92368,64;5,99;20565,98;27862,38;0;0;0;0;13022,44;1891,17;0;70,38;1961,43;4857,87;9566,16;0;209480,34;-8837,55;200642,79
"Novembro";"2021";6070;84325,53;0;15581,3;53019,15;15251,07;46239,16;92368,64;0;8223,34;1154694,39;4521,2;5777,72;3536,37;0;9925,66;182,51;25581,31;0;25761,25;32402,94;144884,4;0;1696512,1;-182457,48;1514054,62
"Novembro";"2021";6080;9716,66;0;1960,17;39875,3;20153,91;21035,4;92368,64;0;19958,73;115286,76;2958,52;3562,93;0;0;6318,61;0;0;0;0;7286,8;16694,74;0;357177,12;29287,7;386464,82
"Novembro";"2021";6090;6819,29;0;2688,19;47825,73;13134,29;21172,58;92368,64;0;27900,19;33416,05;0;0;0;0;4808,24;0;0;0;0;4857,87;11716,59;0;266707,7;1669,83;268377,53
"Novembro";"2021";6095;10277,97;0;1486,79;68091,9;1281,6;5678,73;92368,64;0;18657,7;100779,69;0;0;0;0;14712,78;0;0;0;0;4857,87;17659,16;0;335852,77;-36332,82;299519,95
"Novembro";"2021";6100;31475,16;0;18221,64;41321,83;19795,06;28580,44;92368,64;9,8;10712,44;299090,03;0;0;2528,7;0;22097,93;62,91;0;0;62,91;14573,6;54079,23;0;634917,43;-29862,46;605054,97
"Novembro";"2021";6105;6107,2;0;3980,41;0;17771,55;10381,03;92368,64;0;19512,88;36854,4;44,49;1781,46;0;0;7142,99;0;0;0;0;4857,87;10493,12;0;211295,96;6099,07;217395,03
"Novembro";"2021";6110;102592,64;0;80561,96;91144,91;17280,27;23274,37;92368,64;0;5585,97;293644,34;0;5777,72;2376,59;0;85882,05;0;0;7905,67;7913,58;38862,93;176270,14;268263,28;1291799,42;6934,98;1298734,4
"Novembro";"2021";6120;11843,83;0;7768,19;34859,67;35062,5;16766,69;92368,64;68,17;12608,9;156186,9;0;0;0;0;9474,92;0;0;0;0;7286,8;20349,55;0;404644,78;-44036,44;360608,34
"Novembro";"2021";6130;11396,96;0;27505,91;42221,33;22590,82;41652,29;92368,64;0;29677,57;384539,08;166,83;0;0;205463,19;19353,81;0;0;0;0;2428,93;19581,76;0;898947,1;-96446,5;802500,6
"Novembro";"2021";6140;8719,38;0;4026,06;0;23567,24;24891,95;92368,64;0,17;15414,38;57180,58;177,96;2567,88;0;0;15114,74;16050,41;0;0;16048,81;7286,8;14981,26;0;282345,82;11794,78;294140,6
"Novembro";"2021";6150;22819,36;0;4522,63;0;13328,66;21231,77;92368,64;2,88;10652,33;325699,38;3887,23;0;0;0;6827,67;0;0;0;0;9715,73;39207,21;0;550263,5;22894,3;573157,8
"Novembro";"2021";6160;7102,67;0;3753,6;37917,25;26166,04;6821,6;92368,64;0;16043,98;23067,05;200,2;0;0;0;10865,23;0;0;0;0;4857,87;12203,49;0;241367,55;3941,98;245309,53
"Novembro";"2021";6165;7373,33;0;6864,64;0;11641,22;6480,28;92368,64;0;19545;28937,06;0;0;0;0;4001,77;0;0;0;0;4857,87;12668,53;0;194738,36;6575,31;201313,67
"Novembro";"2021";6170;15366,1;0;65805,84;37451,25;10786,82;36804,9;92368,64;67,48;15410,65;692401,98;44,49;3562,93;0;0;20465,67;0;25581,31;0;25578,76;7286,8;26401,35;0;1049803,62;234322,01;1284125,63
"Novembro";"2021";6180;22882,93;0;6479,63;49958,88;11783,62;27745,92;92368,64;0,66;14807,23;415591,55;0;0;0;0;4271,04;0;0;0;0;9715,73;39316,45;0;694922,33;-74594,73;620327,6
"Novembro";"2021";6190;20016,44;0;8904,89;0;19599,97;31737,16;92368,64;1262,63;87596,47;12679763,7;0;0;0;0;11149,31;1677,39;0;0;1677,23;12144,66;0;0;12966221,04;-1417578,05;11548642,99
"Novembro";"2021";6200;46432,54;0;12625,78;43616,21;19989,29;44696,46;92368,64;9,25;15965,15;947132,76;0;0;0;0;8132,44;0;0;0;0;9715,73;79778,33;0;1320462,61;-146072,44;1174390,17
"Novembro";"2021";6210;64999,38;0;21186,43;51470,35;28007,28;60759,21;92368,64;0;14479,86;1505116,72;1393,99;0;0;0;20518,39;0;0;0;0;31576,13;111679,06;0;2003555,4;15839,68;2019395,08
"Novembro";"2021";6220;13620,41;0;13397,49;0;15962,35;31358,01;92368,64;23,09;30356,14;1454352,06;0;1925,91;0;9262,46;7395,72;50413,03;0;0;50407,98;7286,8;23401,98;0;1751119,08;518560,57;2269679,65
"Novembro";"2021";6225;8959,17;0;24421;40989,47;18551,9;7909,21;92368,64;0;11352,16;28771,82;674,75;2567,88;0;0;31448,76;0;0;4549,24;4553,79;4857,87;15393,25;0;292819,69;10176,96;302996,65
"Novembro";"2021";6230;4988,21;0;2948,93;0;16297,71;9534,69;92368,64;5,15;26228,54;63379,96;0;0;0;0;4729,9;1273,75;25581,31;0;26852,38;2428,93;8570,53;0;258333,61;-27564,68;230768,93
"Novembro";"2021";6240;45591,48;0;45260,51;91945,42;13549,38;8683,01;92368,64;0;6481,75;211142,83;726,65;0;1482,99;0;85044,2;0;0;25321,9;25347,22;31576,13;78333,27;0;737533,46;-31379,37;706154,09
"Novembro";"2021";6245;23842,07;0;16598,61;49665,51;10680,02;10012,15;92368,64;0;7339,44;20360,9;0;0;0;0;35659,66;206143,26;0;16090,49;222229,22;14573,6;40964,38;0;544294,23;5245,6;549539,83
"Novembro";"2021";6250;164391,28;229010,4;35483,08;30923,39;75977,65;77217,7;92368,64;273,12;8229,53;2351150,99;30376,73;4493,78;20933,04;1122,4;26698,99;191,45;0;0;191,43;43720,79;282449,82;0;3475012,7;178473,86;3653486,56
"Novembro";"2021";6255;21206,27;0;3494,57;78775,58;1281,6;11890,38;92368,64;0;12596,52;168308,35;0;0;0;0;16298,84;0;0;0;0;9715,73;36435,67;0;452372,13;-49135,51;403236,62
"Novembro";"2021";6257;10750,27;0;3404,98;40928,39;0;10113,23;92368,64;0;10759,18;75284,42;266,93;0;0;0;3335,55;0;0;0;0;7286,8;18470,65;0;272969,04;5722,75;278691,79
